Game_id,Game_name,Developer,Publisher,Release Date,Price,Metacritic Score,Headsets,Input,Play Area,Genre,Support Language
892170,ShapeSim - Construction Set,ShapeSim,ShapeSim,"6 Aug, 2018",Free To Play,,;valveindex;htc;oculus;windowsmr,;vr_input_motion;vr_input_kbm,;seated;standing;roomscale,;Free to Play;Simulation;Animation & Modeling;Design & Illustration;Game Development,;English
403590,Klepto,Meerkat Gaming,Meerkat Gaming,"30 Jun, 2016","¥ 1,280",,;valveindex;htc;oculus,;vr_input_motion;controller;vr_input_kbm,;seated;standing;roomscale,;Action;Indie;Simulation;Early Access,;English
531080,Minotaur's Maze,Sisyphus Games,Sisyphus Games,"12 Apr, 2017",¥ 980,,;valveindex;htc;oculus,;vr_input_motion;controller,;seated;standing,;Indie;RPG;Early Access,;English
1590110,eteeConnect,TG0,TG0,"1 Feb, 2022",Free,,;valveindex;htc;windowsmr,;vr_input_motion,;seated;standing,;Free to Play;Utilities,;English
622290,1 multi screen media player gallery video wall photo slideshow wizard app,AVOlight,AVOlight,"11 Apr, 2017","¥ 1,520",,;htc;oculus,;vr_input_motion,;seated;standing,;Utilities;Video Production;Early Access,;English
1538090,Virtual Orator,Virtual Human Technologies,Virtual Human Technologies,"1 May, 2015","¥ 21,100",,;valveindex;htc;oculus;windowsmr,;vr_input_motion;vr_input_kbm,;seated;standing;roomscale,;Indie;Simulation;Education,;English
456740,Doctor Kvorak's Obliteration Game,Freekstorm,Freekstorm,"26 Jul, 2017","¥ 1,980",,;valveindex;htc;oculus,;vr_input_motion;controller,;seated;standing;roomscale,;Adventure;Indie,;English
656260,APEX Tournament,Douglas Liang,Fantom Fathom LLC,"9 Feb, 2018","¥ 1,520",,;valveindex;htc;oculus,;vr_input_motion,;standing;roomscale,;Action;Indie;Early Access,;English;Simplified Chinese
583570,1-2-Swift,MNGOVR,PITAYA NETWORK LIMITED,"29 Jan, 2017",¥ 298,,;valveindex;htc;oculus,;vr_input_motion;vr_input_kbm,;seated;standing;roomscale,;Action;Adventure;Casual;Simulation,;English
466290,BitShift: BattleGrid,Animate Objects,Animate Objects,"28 Sep, 2016","¥ 1,480",,;valveindex;htc,;vr_input_motion,;standing;roomscale,;Action;Indie;Early Access,;English
599180,Mister Mart,"Studio217, LLC","Studio217, LLC","29 Aug, 2018","¥ 1,520",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;standing;roomscale,;Action;Indie,;English
439550,'n Verlore Verstand,Skobbejak Games,Skermunkel,"1 Feb, 2016","¥ 1,480",,;valveindex;htc;oculus,;controller;vr_input_kbm,;seated;standing,;Adventure;Casual;Indie,;English;French;Italian;German;Spanish - Spain;Arabic;Bulgarian;Czech;Danish;Dutch;Finnish;Greek;Hungarian;Japanese;Korean;Norwegian;Polish;Portuguese;Portuguese - Brazil;Romanian;Russian;Simplified Chinese;Swedish;Thai;Traditional Chinese;Turkish;Ukrainian
1035320,MarineVerse Cup - Sailboat Racing,MarineVerse,MarineVerse,"21 Aug, 2019","¥ 2,050",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Racing;Simulation;Sports;Early Access,;English
1303170,MelDEV Power Boat Racing,Robin Melin,MelDEV,"24 Apr, 2020","¥ 1,420",,;valveindex;htc;oculus,;controller,;seated,;Racing;Simulation;Early Access,;English
1092300,Drone Racer,Funnypack,Funnypack,"23 Dec, 2019","¥ 1,420",,;valveindex;htc;oculus;windowsmr,;vr_input_motion;controller;vr_input_kbm,;seated,;Action;Casual;Indie;Racing;Sports,;English;Japanese;Simplified Chinese;Traditional Chinese
450040,Stealth Labyrinth,Reddoll Srl,IV Production,"29 Apr, 2016",¥ 298,,;valveindex;htc;oculus,;controller;vr_input_kbm,;seated,;Action;Indie,;English
1765020,Arm Wrestling Reborn,Alien Cyber Coat,Alien Cyber Coat,"28 Nov, 2021",¥ 720,,;oculus,;vr_input_motion,;seated;standing,;Action;Indie;Sports,;English
392150,#SkiJump,VRUnicorns,Bandello,"28 Jun, 2019","¥ 1,010",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;standing;roomscale,;Indie;Racing;Sports;Early Access,;English
496670,Maze Roller,Meerkat Gaming,Meerkat Gaming,"23 Aug, 2016",¥ 980,,;valveindex;htc;oculus,;vr_input_motion;controller;vr_input_kbm,;seated,;Adventure;Casual;Indie,;English;French;Italian;German;Spanish - Spain;Czech;Dutch;Russian
548470,First Impact: Rise of a Hero,Red Meat Games,Red Meat Games,"8 Jun, 2018","¥ 2,050",,;htc,;vr_input_motion;controller;vr_input_kbm,;seated;standing;roomscale,;Action;Adventure;Casual;Indie;RPG,;English;French
714730,Luvocious,Team Syukino,Team Syukino,"21 Jan, 2018","¥ 1,320",,;valveindex;htc;oculus,;controller;vr_input_kbm,;seated,;Adventure;Casual;Indie;RPG,;English
1096340,NOXIAM -miserable sinners-,Sanwa Solution,Sanwa Solution,"31 Oct, 2019",¥ 980,,;oculus,;vr_input_motion;vr_input_kbm,;standing,;Action;Adventure;Indie,;English;Traditional Chinese;Japanese
1819770,Shooter's Island,Seminaut Game Studios,Seminaut Game Studios,"29 Jan, 2022",¥ 520,,;valveindex;htc;oculus,;vr_input_motion,;seated;standing;roomscale,;Action;Casual;Indie;Early Access,;English
796350,NatureFly,John's Project,John's Project,"18 Feb, 2018",¥ 100,,;valveindex;htc;oculus;windowsmr,;vr_input_motion;vr_input_kbm,;seated;standing,;Adventure;Indie;Simulation,;English
1690040,Metavusking,innoVENTOR Inc.,innoVENTOR Inc.,"28 Apr, 2022",¥ 100,,;valveindex;htc;oculus;windowsmr,;vr_input_motion;vr_input_kbm,;seated;standing;roomscale,;Action;Casual;Indie;Simulation,;English;Korean;Japanese
988250,TowerHex,TowerHex Games,TowerHex Games,"1 Apr, 2020","¥ 1,010",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Action;Adventure;Indie;RPG;Early Access,;English;Russian
501450,Puzzle Cross,Ayy Caramba Games,Ayy Caramba Games,"22 Jul, 2016",¥ 980,,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;standing;roomscale,;Adventure;Casual;Indie;Early Access,;English
699990,VirtuGO,Surreal Games,Surreal Games,"8 Sep, 2017",¥ 198,,;valveindex;htc;oculus,;vr_input_motion;vr_input_kbm,;seated;standing,;Action;Casual;Indie;Simulation;Strategy,;English
1390650,SimpleProject,星环网络科技,星环互娱,"13 Apr, 2021",¥ 100,,;valveindex;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Adventure;Casual;RPG,;English;Simplified Chinese;French;Italian;German;Spanish - Spain;Ukrainian;Russian;Czech;Japanese;Polish;Traditional Chinese;Korean
1197460,InnoEdu,TMN STEAM,TMN STEAM,"31 Aug, 2020",Free To Play,,;valveindex;htc,;vr_input_motion,;roomscale,;Animation & Modeling,;English;Vietnamese
1560420,syGlass View,"IstoVisio, Inc","IstoVisio, Inc","27 Jul, 2021",Free,,;valveindex;htc;oculus;windowsmr,;vr_input_motion;vr_input_kbm,;seated;standing;roomscale,;Free to Play;Design & Illustration;Education,;English
1210930,AIR WARS,Masangsoft,Masangsoft,"29 Nov, 2020",Free to Play,,;valveindex;htc;oculus,;vr_input_motion,;seated,;Action;Simulation;Early Access,;English
721540,Cursed Isles,Disgruntled Games LLC,Disgruntled Games LLC,"13 Oct, 2017","¥ 1,010",,;valveindex;htc;oculus,;vr_input_motion,;seated;standing;roomscale,;Action;Adventure;Casual;Indie;RPG;Early Access,;English
578390,Remnith,Chronish Games,Chronish Games,"29 Aug, 2017",¥ 520,,;valveindex;htc;oculus,;vr_input_motion;controller;vr_input_kbm,;seated;standing;roomscale,;Action;Indie,;English
1429890,Singularity,Jingjing Shen,Screen South,"21 Dec, 2020",Free,,;valveindex;htc;oculus,;vr_input_motion,;standing;roomscale,;Casual;Simulation,;English
1519420,DMN7,John Coday,Mythos Makers,"27 Jul, 2021",DMN7 Demo,,;valveindex;htc;oculus,;vr_input_motion,;seated;standing;roomscale,;Action;Adventure;Indie,;English
640080,Vrifier,Teatime Research Ltd.,Teatime Research Ltd.,"9 Jul, 2020",Free to Play,,;valveindex;htc;oculus;windowsmr,;vr_input_motion;vr_input_kbm,;seated;standing;roomscale,;Animation & Modeling;Design & Illustration;Early Access,;English
631120,RAYBEEM - Live in Your Music,Sokay,Sokay,"1 Oct, 2017","¥ 1,480",,;valveindex;htc;oculus,;vr_input_motion;vr_input_kbm,;seated;standing;roomscale,;Casual;Indie;Utilities,;English
811640,Divided: Soul Theft,Jagged Games,Jagged Games,"14 Mar, 2018",¥ 720,,;valveindex;htc,;vr_input_motion,;standing;roomscale,;Indie,;English
1200150,Hyperwheel Overdrive,Neon Engine,Neon Engine,"26 Mar, 2020","¥ 1,950",,;valveindex;htc;oculus,;vr_input_motion,;seated;standing,;Action;Racing;Early Access,;English
1122460,Alien Infection,Vice Age,Vice Age,"24 Oct, 2019",¥ 410,,;valveindex;htc;oculus;windowsmr,;vr_input_motion;controller;vr_input_kbm,;seated;standing;roomscale,;Action;Indie,;English
1282770,Virtual Presenter Pro,Anxious Software Inc,Anxious Software Inc,"22 May, 2020","¥ 1,520",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;standing,;Indie;Simulation;Early Access,;English
1249620,"Adventures of JQ Jones: ""Isle of the Serpent Empress""",playerzklubVRstudios,"MBB VRSolutions, LLC","25 Mar, 2020","¥ 1,010",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;standing;roomscale,;Action;Adventure;Indie,;English
392120,City Z,Little Cloud Games,Little Cloud Games,"29 Apr, 2016",¥ 398,,;valveindex;htc;oculus,;controller;vr_input_kbm,;seated,;Action;Indie,;English;French;Spanish - Spain
1435630,Project : SKYSCAPE,Flyleap Studios,Flyleap Studios,"29 Dec, 2021","¥ 1,010",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Action;Indie;Simulation;Early Access,;English
937520,Critter Kart,James Roznick,James Roznick,"13 Sep, 2019",¥ 520,,;htc;oculus,;vr_input_motion;controller;vr_input_kbm,;seated,;Casual;Indie;Racing,;English
601110,Twin Roads,WarPI Games,WarPI Games,"5 Jul, 2017",¥ 498,,;valveindex;htc;oculus,;vr_input_motion;controller;vr_input_kbm,;seated,;Adventure;Casual;Indie,;English;Spanish - Spain
416090,Caretaker Retribution,Xiotex Studios Ltd,Xiotex Studios Ltd,"6 Dec, 2016",,,;valveindex;htc;oculus,;vr_input_motion;controller,;standing;roomscale,;Action;Indie;Simulation,;English
1583190,Space Explore,Yash Future Tech Solutions Pvt Ltd,Yash Future Tech Solutions Pvt Ltd,"4 May, 2021","¥ 1,010",,;valveindex;htc;oculus,;vr_input_motion,;seated;standing,;Adventure;Simulation,;English;French;Italian;German;Spanish - Spain;Dutch;Japanese;Portuguese;Russian;Traditional Chinese
547480,Carly and the Reaperman - Escape from the Underworld,Odd Raven Studios,Odd Raven Studios,"19 Jun, 2018","¥ 2,050",,;valveindex;htc;oculus;windowsmr,;vr_input_motion;controller;vr_input_kbm,;seated;standing;roomscale,;Adventure;Casual;Indie,;English;Swedish;French;German;Spanish - Spain;Simplified Chinese;Japanese;Korean;Portuguese - Brazil;Russian
610990,The Midnight Sanctuary Demo,CAVYHOUSE,Carpe Fulgur,"1 May, 2017",,,;valveindex;htc;oculus,;vr_input_motion;controller;vr_input_kbm,;seated,;Adventure;Indie,;English;Japanese
1501140,Taekwondo Demonstration Team Simulator,Studio Odin inc.,Studio Odin inc.,"19 Jan, 2021","¥ 1,010",,;valveindex;htc;oculus,;vr_input_motion;vr_input_kbm,;seated;standing,;Simulation;Strategy,;English;Korean;Simplified Chinese
1918590,Planet-A,Virtual Method,Virtual Method,"19 May, 2022",Free To Play,,;valveindex;htc;oculus,;vr_input_motion,;seated;standing;roomscale,;Casual;Free to Play;Racing;Simulation;Strategy;Early Access,;English
981690,Gun Chain,SoulShared Games LLC,SoulShared Games LLC,"1 May, 2020",¥ 100,,;valveindex;htc;oculus,;vr_input_motion,;seated;standing,;Action;Casual;Indie,;English
1250810,Festoon,phileday@yahoo.co.uk,Arcus Studios,"30 Jul, 2020","¥ 1,640",,;valveindex;htc;oculus;windowsmr,;vr_input_motion;controller;vr_input_kbm,;seated,;Early Access,;English
1253160,Virtual Viking,Viking Group Inc.,Viking Group Inc.,"8 Apr, 2020",Free,,;htc;oculus,;vr_input_motion,;standing;roomscale,;Simulation;Early Access,;English
1501390,KING PONG,Iconik,Iconik,"18 Feb, 2021","¥ 2,050",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;standing;roomscale,;Action;Sports;Early Access,;English;French
923270,Rome Reborn: Roman Forum,Flyover Zone,Flyover Zone,"31 Aug, 2018","¥ 2,050",,;valveindex;htc;oculus,;vr_input_motion,;seated;standing,;Casual;Education,;English;Italian;German
1808420,Alien Abduction Experience PC HD,星环游戏,星环互娱,"18 Nov, 2021",¥ 100,,;htc,;vr_input_motion,;seated;standing;roomscale,;Adventure;Casual;RPG,;English;French;Italian;German;Spanish - Spain;Ukrainian;Russian;Czech;Japanese;Polish;Simplified Chinese;Traditional Chinese;Korean;Danish;Bulgarian;Hungarian;Turkish;Greek;Norwegian;Thai;Swedish;Romanian;Finnish;Dutch;Portuguese;Portuguese - Brazil;Spanish - Latin America;Vietnamese;Arabic
1867640,占星VR / Horoscope,问天阁,垂云翼文化传播,Mar 2022,¥ 720,,;valveindex;htc,;vr_input_motion,;seated;standing;roomscale,;Education;Early Access,;English;Simplified Chinese
477120,Train Chase,Rhine Games,Rhine Games,"27 May, 2021","¥ 1,010",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Action;Indie,;English;French;Italian;German;Spanish - Spain;Danish;Finnish;Polish
696040,Tactera,E McNeill,E McNeill,"22 Dec, 2017","¥ 1,520",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Indie;Strategy,;English;French;Italian;German;Spanish - Spain;Japanese;Korean;Traditional Chinese
1299890,Zombie Slayer,Barely Games,Barely Games,"11 Jun, 2020","¥ 1,010",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;standing;roomscale,;Action;Adventure;Indie;Early Access,;English
1002910,Twisty Puzzle Simulator,VizionEck LLC,VizionEck LLC,"9 Apr, 2019","¥ 1,010",,;valveindex;htc;oculus,;vr_input_motion;controller;vr_input_kbm,;seated;standing,;Adventure;Casual;Indie;Simulation,;English;French;Spanish - Spain;Dutch
549280,Quiz Night Tonight!,Mardonpol Inc.,Mardonpol Inc.,"2 Mar, 2017",¥ 980,,;valveindex;htc;oculus,;vr_input_motion;controller,;seated;standing;roomscale,;Casual;Indie;Racing,;English
535270,Constricting Cubes,D.W.S.,D.W.S.,"7 Nov, 2016",¥ 100,,;valveindex;htc;oculus,;vr_input_motion;controller;vr_input_kbm,;seated;standing;roomscale,;Action;Casual;Indie;Strategy,;English;French;German;Spanish - Spain;Japanese;Korean;Russian;Simplified Chinese
1355840,animARide,Evgeny Merzlyakov,Yasmina Surfside LLC,"24 Jul, 2020",Free Demo version,,;htc;oculus;windowsmr,;vr_input_motion;vr_input_kbm,;seated,;Animation & Modeling;Video Production,;English;German;Spanish - Spain
1745000,Fisherman's House,Platuro,Platuro,"22 Oct, 2021",¥ 410,,;valveindex;htc;oculus,;vr_input_motion,;standing,;Action;Adventure;Casual;Indie;Early Access,;English;German;Russian
983520,Bizango Blast,Olivier Archer,Olivier Archer,"10 Dec, 2018",¥ 100,,;valveindex;htc;oculus,;controller;vr_input_kbm,;seated,;Action;Casual;Indie,;English
1654330,AudioSpace,Ferrit,Ferrit,"30 Jun, 2021","¥ 1,220",,;valveindex;htc;oculus;windowsmr,;vr_input_motion;vr_input_kbm,;seated;standing;roomscale,;Audio Production;Design & Illustration;Utilities;Video Production,;English
534210,MegaRats,Red Frizbee Studios,Jam-Live,"3 Nov, 2016",¥ 498,,;valveindex;htc;oculus,;controller;vr_input_kbm,;seated;standing,;Action;Adventure;Indie;Simulation,;English
811940,Game of Drones,Bavariana,Bavariana,"6 May, 2020",¥ 387,,;oculus,;vr_input_motion;vr_input_kbm,;seated;standing,;Action;Casual;Indie;Racing;Sports,;English;French;Italian;German;Spanish - Spain;Arabic;Portuguese - Brazil;Danish;Finnish;Japanese;Korean;Dutch;Norwegian;Portuguese;Russian;Swedish;Spanish - Latin America;Traditional Chinese;Czech;Turkish;Simplified Chinese;Vietnamese;Bulgarian;Greek;Polish;Romanian;Thai;Ukrainian;Hungarian
879200,KIN,House of Secrets,House of Secrets,"21 Dec, 2017","¥ 1,520",,;valveindex;htc;oculus;windowsmr,;controller;vr_input_kbm,;seated,;Action;Adventure;Indie,;English
1438750,Halloween Decoration Sandbox,Tech Skull Studios,Tech Skull Studios,"26 Oct, 2020","¥ 1,010",,;oculus,;vr_input_kbm,;seated;standing,;Casual;Indie;Simulation,;English
614970,Qbike: Cyberpunk Motorcycles,GexagonVR,GexagonVR,"28 Jul, 2017",,,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing,;Action;Casual;Massively Multiplayer;Racing;Simulation;Sports;Early Access,;English;German;Spanish - Spain;Portuguese - Brazil;Simplified Chinese;Russian;Czech;Korean;French;Dutch
1288670,Antidote,TEAPOT Creation,TEAPOT Creation,"19 Jun, 2020",¥ 930,,;valveindex;htc;oculus,;vr_input_motion,;seated;standing;roomscale,;Adventure;Indie,;English;French
613850,Radiant Crusade,Radiance Games,Radiance Games,"5 Apr, 2017",¥ 820,,;valveindex;htc;oculus,;controller,;seated,;Action;Indie;Racing;RPG;Simulation;Strategy,;English;French;Polish
1000860,Allspace,ShilohGames,ShilohGames,"18 Oct, 2019",¥ 520,,;valveindex;htc;oculus,;controller;vr_input_kbm,;seated,;Action;Massively Multiplayer;Simulation,;English
1694160,Singulive,Singulive SL,Singulive SL,"17 Aug, 2021",Free,,;oculus,;vr_input_motion,;seated;standing;roomscale,;Casual;Free to Play;Early Access,;English;Spanish - Spain
937160,BRING IT DOWN!,Triverske,Triverske,"22 Oct, 2019","¥ 1,520",,;valveindex;htc;oculus,;vr_input_motion,;standing;roomscale,;Action;Simulation,;English
1236620,Endurium,Morally Gray Net,Morally Gray Net,"10 Nov, 2020","¥ 1,010",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;standing;roomscale,;Action;Indie,;English
650720,SlipDrive,Kinsei Games,Kinsei Games,"17 Aug, 2018",¥ 520,,;valveindex;htc;oculus,;vr_input_motion;controller;vr_input_kbm,;seated,;Action;Casual;Indie,;English
1481600,Fake Racing,Roman Shuvalov,Roman Shuvalov,"27 Oct, 2021","¥ 1,010",,;valveindex;htc;oculus;windowsmr,;vr_input_motion;controller;vr_input_kbm,;seated,;Action;Indie;Racing;Sports;Early Access,;English;Russian;French;German;Spanish - Spain
1335370,DVR Simulator,Demonixis Games,Demonixis Games,"21 Dec, 2021","¥ 1,010",,;oculus,;vr_input_motion,;seated,;Action;Simulation;Sports;Early Access,;English;French
1520290,Crumbling City,Sieben De Beule (Prozilla),Daisy Games,"7 Oct, 2021","¥ 1,010",,;valveindex;htc;oculus,;vr_input_motion,;seated;standing;roomscale,;Action;Indie;Simulation;Early Access,;English;French;Italian;Bulgarian;Danish;Dutch;Japanese;Korean;Turkish
905120,Son.Light.Sleepwalker,Sean J. Miller,Raising Awesome,"25 Nov, 2020",¥ 620,,;oculus,;vr_input_motion,;roomscale,;Action;Indie;Simulation;Strategy,;English
1377800,FyreXR Festival,VRROOM,The I love Company,"17 Jun, 2021","¥ 1,010",,;valveindex;htc;oculus,;vr_input_motion,;seated;standing;roomscale,;Casual;Massively Multiplayer,;English
1474110,DreamCowork Beta,Unreal Estates UG,Unreal Estates UG,"13 May, 2021",Free,,;valveindex;htc;oculus,;vr_input_motion,;seated;standing;roomscale,;Casual;Free to Play;Education;Software Training;Utilities;Early Access,;English
1126950,Extreme Tactical Executioners,Baby Rage,Baby Rage,"22 Aug, 2019","¥ 2,050",,;htc;oculus,;vr_input_motion;vr_input_kbm,;seated;standing;roomscale,;Action;Indie;Strategy;Early Access,;English
1208090,Herbalist Simulator,EJRGames,EJRGames,"22 Jan, 2020",¥ 520,,;valveindex;htc,;vr_input_motion,;seated;standing,;Adventure;Casual;Indie;Simulation,;English;Polish
963150,Pirate Survival Fantasy Shooter,Meow Studios,Meow Studios,"3 Jun, 2019","¥ 1,010",,;valveindex;htc;oculus;windowsmr,;vr_input_motion;vr_input_kbm,;standing;roomscale,;Action;Adventure;Casual;Indie;Simulation,;English
664210,Boxed In,Red Chain Games Ltd.,Red Chain Games Ltd.,"22 Dec, 2017",¥ 520,,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Casual;Indie,;English;French;Italian;German;Spanish - Spain;Japanese;Simplified Chinese
1755060,Eyes of the Night,Lama glama Game Company,Lama glama Game Company,"28 Sep, 2021",¥ 310,,;oculus,;vr_input_motion,;seated;standing,;Indie,;English
841790,Adventures in the Light & Dark,Protoria Studios,Protoria Studios,"24 Jul, 2018",¥ 100,,;htc;oculus,;vr_input_motion;vr_input_kbm,;seated,;Casual;Indie,;English
1496530,Cinders Of Hades,Holon Studios Inc.,Holon Studios Inc.,"26 Jan, 2021",¥ 310,,;valveindex;htc;oculus,;vr_input_motion,;seated;standing,;Action;Casual,;English
1722420,Cologne 3D,Sunlight Games,Sunlight Games,"1 Oct, 2021",Free,,;valveindex;htc;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Simulation,;English;German
1373820,MindWorks,Esoteric Softworks,Esoteric Softworks,"3 Sep, 2020","¥ 1,010",,;valveindex;htc;oculus;windowsmr,;vr_input_kbm,;seated,;Design & Illustration;Utilities,;English
1256650,Move It Up,BOMDING TECHNOLOGY,BOMDING TECHNOLOGY,"16 Jul, 2020","¥ 1,520",,;htc;oculus,;vr_input_motion,;roomscale,;Action;Casual;Indie;Sports,;English
1466010,FPV Speed Drone,AR-BRIDGE,AR-BRIDGE,"6 Dec, 2020",Free To Play,,;htc,;vr_input_kbm,;seated;standing,;Action;Free to Play;Indie;Racing;Simulation;Sports,;English
1063280,Combat Helicopter- Surgical Strike,Harsh Bakshi,Skrots Game Studios,"11 Aug, 2020","¥ 2,050",,;valveindex;htc;oculus;windowsmr,;vr_input_motion;vr_input_kbm,;seated;roomscale,;Action;Adventure;Casual;Indie;Simulation;Sports;Strategy,;English
1686570,Plush Madness,Rhine Games,Rhine Games,"26 Aug, 2021",¥ 520,,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Action;Indie,;English;French;Italian;German;Spanish - Spain
1532110,Curatours,Cooperative Innovations,Cooperative Innovations,"9 Nov, 2021",Free,,;valveindex;htc;oculus,;vr_input_motion,;seated;standing;roomscale,;Free to Play;Simulation,;English
965960,VRetired,Borisoft,Borisoft,"7 Dec, 2018",¥ 520,,;valveindex;htc;oculus,;vr_input_motion,;standing;roomscale,;Indie;Early Access,;English
1272530,Looking Glass,Wakeless Studio,Wakeless Studio,"1 May, 2020",¥ 100,,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;standing;roomscale,;Indie,;English
991500,Make A Jigsaw Puzzle,waci11,waci11,"28 Dec, 2018",¥ 205,,;valveindex;htc;oculus,;vr_input_motion,;seated;standing,;Casual;Indie;Simulation,;English;Simplified Chinese;Traditional Chinese
1651360,Fisticubes - One Button Boxing!,Gabriel Aldridge,Gabriel Aldridge,"21 Jul, 2021",¥ 520,,;oculus,;vr_input_motion,;seated;standing;roomscale,;Action;Casual;Indie,;English
1291690,Shodo,Uki Maru,Sankaku LLC,"31 Oct, 2020",,,;valveindex;htc;oculus,;vr_input_motion,;roomscale,;Action;Indie;Strategy;Early Access,;English
863280,Astraeus,E McNeill,E McNeill,"1 May, 2018","¥ 1,520",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Indie;Strategy,;English
1466840,Hyperblade,Kavasoft,Kavasoft,"17 Dec, 2020","¥ 1,010",,;valveindex;htc;oculus,;vr_input_motion;controller;vr_input_kbm,;seated,;Action;Racing,;English
1061220,Discontinue,PostBeta,PostBeta,"10 Jun, 2019",¥ 820,,;htc;oculus,;vr_input_motion,;standing;roomscale,;Action;Indie;Sports,;English;Simplified Chinese;French;German;Spanish - Spain;Portuguese;Russian
1709150,ELEC,Tony Rito,Tsar-Dev-Collective,"22 Aug, 2021","¥ 1,520",,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;seated;standing;roomscale,;Action;Racing;Simulation;Early Access,;English
1167490,Link Wars,Lunar Chili,Lunar Chili,"29 May, 2020",Free To Play,,;valveindex;htc;oculus,;vr_input_motion;vr_input_kbm,;seated;standing;roomscale,;Action;Casual;Free to Play;Indie,;English;Italian;Spanish - Spain;Spanish - Latin America
1233610,Tactical Warfare Simulator,Hollow World Games llc,Hollow World Games llc,"21 Dec, 2020","¥ 5,150",,;valveindex;htc;oculus,;vr_input_motion,;seated;standing;roomscale,;Adventure;Casual;Indie;Simulation,;English
1516610,RC Airplane Challenge,Strange Games Studios,Strange Games Studios,"30 Dec, 2021","¥ 1,010",,;valveindex;htc;oculus,;vr_input_motion;vr_input_kbm,;seated;standing,;Action;Casual;Simulation,;English
1914850,Bubbles & Pearls,Hot Cocoa Games,Hot Cocoa Games,"31 Mar, 2022",¥ 520,,;valveindex;htc;oculus,;vr_input_motion,;seated;standing;roomscale,;Casual;Simulation;Sports,;English
1425330,Eye of the Beholder,Reptoid Games,Fathom Film Group,"30 Nov, 2020",Free To Play,,;valveindex;htc;oculus,;vr_input_motion,;seated;standing;roomscale,;Adventure;Casual;Indie,;English
1564020,The Dark,Light Arc Studio Ltd,Light Arc Studio Ltd,"12 Apr, 2021",¥ 100,,;valveindex;htc;oculus,;controller,;seated,;Action;Adventure;Indie;Racing;Early Access,;English
1384390,Photo Studio,Games For Pleasure,Games For Pleasure,"29 Jan, 2021",,,;valveindex;htc;oculus,;vr_input_motion,;seated;standing,;Adventure;Indie;Simulation,;English;French;Italian;German;Spanish - Spain;Arabic;Bulgarian;Czech;Danish;Dutch;Finnish;Greek;Hungarian;Japanese;Korean;Norwegian;Polish;Portuguese;Romanian;Russian;Simplified Chinese;Swedish;Thai;Traditional Chinese;Turkish;Ukrainian;Vietnamese
905960,Skyland Defense,SDC Ventures,SDC Ventures,"7 Feb, 2019","¥ 1,220",,;valveindex;htc;oculus;windowsmr,;vr_input_motion;vr_input_kbm,;seated;standing;roomscale,;Indie;Strategy;Early Access,;English
1021030,CyberLink PowerDVD 19 Ultra,CyberLink,Deep Silver,"16 Apr, 2019","¥ 7,290",,;valveindex;htc;oculus,;vr_input_motion;vr_input_kbm,;standing,;Animation & Modeling;Utilities,;English;French;Italian;German;Spanish - Spain;Japanese;Korean;Portuguese - Brazil;Russian;Simplified Chinese;Traditional Chinese
1752690,thEiAoLoGy,"Corporate Entity, LLC","Corporate Entity, LLC","12 Oct, 2021",Free To Play,,;valveindex;htc;oculus;windowsmr,;vr_input_motion;controller;vr_input_kbm,;seated;standing;roomscale,;Adventure;Casual;Free to Play;Indie;Simulation;Early Access,;English
1654520,Ergo,Limbo Interactive,Limbo Interactive,"9 May, 2022",¥ 720,,;valveindex;htc;oculus,;vr_input_motion,;seated;standing;roomscale,;Casual;Indie;Early Access,;English
615550,StratoBash,Phr00t's Software,Phr00t's Software,"2 Jun, 2017",¥ 398,,;valveindex;htc;oculus;windowsmr,;vr_input_motion,;standing;roomscale,;Action;Indie;RPG,;English
1734970,Planet Hotpot,Attyc Games,Attyc Games,"15 Jan, 2022",¥ 310,,;valveindex;htc;oculus,;vr_input_motion,;seated;standing;roomscale,;Action,;English
