scrapping_date,one_reviews_text,review_date,review_rating,size,review_title
2022-05-23 10:19:34.701513,"
I own both the HTC Vive original model and the Vive Pro.  You're reading this because you're trying to figure out which one to buy - the Vive original that's just over $400 or the Pro which is .. a lot more.Short version - if you're new to VR and you're worried the Vive Original isn't good enough - it is.  At $400+ it's a steal. You get so much value for what's an introduction price to typical consoles that you really can't go wrong.  If you're waffling on your decision, go with the Original and you'll be a happy camper.For those of you, like me, who are constantly asking ""But what if this 'Pro' model is so much better?"".  It's nice - it's just not ""Holy cow I'm so happy I blew my paycheck"" nice.Undoubtedly you've read the professional reviews so here's the non-professional review - the kind of advice you wished your best friend would just give you.  They did everything right with this headset.  It's more comfortable, the resolution chops down on the ""screen door effect"" that the pixelated original feels like, and it just feels like a more polished experience overall.  Even the remote camera sensors are a bit sleeker.The problem with this generation of VR is just that they can't deliver a ""retina like"" experience anywhere close to the price point consumers are willing to pay.  So while the Vive Pro is better, we're still 2-3 years away from getting an experience that doesn't feel compromised.You're still dealing with the issue of having to look dead straight to get the picture to resolve correctly.  You can still see pixels, albeit fewer.  The headset is still a bit wonky and heavy.  It's still Gen 1 VR.  Think of this as the Iphone S model upgrade where it's a bit better, but you're still a generation behind.So I'd leave the decision tree like this -1.  Just testing VR and want to see if it's legit?  Buy the Original2.  Totally enamored with VR and can appreciate a subtle improvement.  Buy the Pro.VR is amazing - and I say that as a total cynic. Even though there are only a handful of games out they are so immersive that it doesn't matter.  Don't think of it like playing console or PC games.  In this cases while the graphics are always getting better, the experience is the same.  In the case of VR, even games I've played an unreasonable amount of hours on (like Fallout 4) on my PC feel like entirely new experiences.One last caution - VR lasts maybe an hour at a time.  After that, it gives you a bit of a headache.  It sucks because you want the experience to keep going, but putting blinding screens an inch+ from your eyes for any period of time is gonna add up.  Think of it more like a ride at a theme park than an all-night couch dwelling console session.
","Reviewed in the United States on May 13, 2018",4, Vive Pro Full System,"
The Second Best Decision You Could Make
"
2022-05-23 10:19:44.899476,"
I own the original VIVE headset since it debuted a couple of years ago. I decided to buy the PRO version for business, because of all the positive reviews about its reliability and increased resolution.Set-up: overall, it was pretty bad. I've read the stories about the long setup process that the PRO headset requires. I chose not to believe them, because I thought of myself as a pretty experienced person with VR. After all, I have the original VIVE and know how to deal with software updates and troubleshoot issues.Well, friends, I was wrong. At first everything was fine, as the little program that I downloaded from the HTC website was guiding me through the process. Then I was asked to sign in with the HTC account, so that I can ""enjoy"" my several months of free membership of their VR store. I googled around, and there was no way of continuing the installation of the headset without the HTC account. DEAR HTC, please don't drag me into your store if I am not interested. As a customer, I don't appreciate the strong-arming. I don't need another store subscription. I know what you are thinking: ""he bought the headset, he has the installation running = he is invested deep enough now that he will register for the store account, even if he doesn't really want it."" Nice calculus, but I am no longer a happy customer of yours after this kind of treatment.Long story short, I did register for the HTC account; I singed in with my Steam account. Moving on, the HTC install program did not recognize my USB 3 port as USB 3, no matter how I tried. USB 3 is required for optimum performance of the two cameras on the headset. That's fine, I thought, let's just skip this step. Then the installation program proceeded to download a whole bunch of stuff, including their store program which I did not really need, all in excess of 1 gig.  At this point, I felt the process was becoming too involving. I was asked then to update all the software in the headset itself and the controllers. When all was done, at the end of the installation, I began receiving error messages from HTC software trying to sort things out with the Steam store and Steam VR. It was confusing and annoying, like watching two stores - HTC and STEAM -  fight it out on my desktop. I also downloaded the latest NVIDIA drivers (I run a 1080 card), and updated windows as well.Actual Use:I installed the lighthouses in the same spots where I had the original VIVE lighthouses installed. These things were supposed to be better, so I was pretty excited. Set up Room Scale VR as usual, set AUDIO in Steam VR to HMD, put on the headset and... the word to describe how I felt is ""underwhelming."" Many reviews say the screen door effect is ""almost gone"", ""barely visible"", or even ""totally solved."" I don't know how much these websites depend on advertising revenue from Steam or HTC, but the screen door effect is - clearly, 100%, in-your-face - there. I wasn't trying to look for it, I just wanted to focus on the image, but the screen door effect was photo-bombing everything just like it does in the original VIVE that was made 2 years ago.Yes, the headset is more comfortable than the original! And like most reviewers claim, it is a big deal. This is the only positive thing that I can say about the headset.Performance: With my 1080 card, I did not notice any jitter or frame drops. However, I had a lot of tracking issues where the floor would start flying from underneath me, or I would be pushed into the wall in the VR. I did room set up many many many times, and I adjusted the lighthouses many many many many times, trying all possible angles. I troubleshoot the headset for defective hardware, all was good. Did the setups again, and again received tracking madness. I switched back My original VIVE, and everything worked rock-solid. Then I did some googling, and it is a known issue. It seems, this new VIVE PRO is super-susceptible to issues if there are reflective surfaces nearby. I have several windows in my VR area that I suspect were causing the problem. However, my original VIVE has zero issues with those windows. I thought the VIVE PRO is supposed to be BETTER, right? I mean, more reliable? What's up with this, HTC? How come my original VIVE performs better than your newest PRO version? I bought this for business, I don't have time tinkering with it all the time. My original VIVE seems to be more PRO reliable than this newest, super-expensive, ""PRO"" version.In the end, I decided to return VIVE PRO, because it feels like a step backward to me. Even the plastic looks cheap compared to the original version. Same with presentation - the box is horrible. Seems like HTC just doesn't care as much as they cared when they released the original headset. It feels like they were trying to cut costs with this (and charge an arm and a leg at the same time, to make it a winning business strategy).Here's my recommendation:- if you have the original VIVE, buy a strap with built-in headphones, and your VIVE will be as comfortable as the new one. The resolution bump sounds impressive on paper, but in real life, you will -barely- notice it. Barely. Wait until HTC gets it game together and produces a truly next generation VR headset. This VIVE PRO is a scam.- if you don't have any VR headset and want one now; buy the original VIVE if you want superior tracking, plus the wireless add-on, plus the strap with built-in headphones. You will have a superior VR experience, AND save a ton of money that you can put towards the next generation VR when it comes out, spend on a Hawaiian vacation, invest in the stock market, or whatever you want to do with it. VIVE PRO is just too glitchy.Still feel like you want VIVE PRO? Then read all the horror stories on redit about people spending weeks and months trying to make the tracking work. Google ""VIVE Pro tracking issues"". Still want to buy it? I totally understand, why believe someone else's experience, when you can witness these problems first-hand? Go ahead and buy it. Amazon has a great return policy.To those of you who happen to have zero reflective surfaces in or near your VR area, and your PRO is working for you - good for you. I still don't understand how my original VIVE works so flawlessly in same area where this ""PRO"" version is a total puke-inciting mess. What's going on with you, HTC?
","Reviewed in the United States on October 9, 2018",2, Vive Pro Full System,"
Horrible...
"
2022-05-23 10:19:44.929471,"
Llegó todo Correcto en Caja
","Reviewed in Mexico on December 2, 2019",5, Vive Pro Full System,"
Todo en Caja
"
2022-05-23 10:19:44.944470,"
I am changing my review from a 5 star rating to a 1 star rating due to the terrible customer service that HTC offers.I have owned the Vive Pro a little over 6 months and the link box died 2 months ago. After calling Amazon, I was referred to HTC for warranty repair; no problem I thought. I created a ticket through their email system same-day the link box died.*****There is no Customer Support Phone Number and if you do try another HTC department thinking you can escalate, HTC still cannot help you***** It took over a week for someone from HTC to respond. After getting stuck into a month loop of questions and waiting days for a response, HTC finally agrees to exchange my link box. We'll it's been over 3 weeks since the agreement, and I still do no have a a tracking number or have received the new link box. I am also not getting a response on the emails asking if the device has shipped. Yes, this box is around 40-50 bucks, however it is the principle of the matter that the warranty department refuses to service the issue or care about their customers.When the Vive Pro works, it's solid and way better than anything I have tried on the market. I have a friend that has the Oculus and another that has a regular Vive. Both have purchased the Vive Pro after trying my Pro out. Now, I regret influencing them in-case their Pro has issue and they are ran through the nightmare I am going through.Take my comments as a grain of salt, however this is an expensive product and you would think HTC would care about their customers. Especially the early buyers. All I can say, buyer BEWARE!
","Reviewed in the United States on June 21, 2018",1, Vive Pro Full System,"
Do not buy!
"
2022-05-23 10:19:44.959466,"
This review is about how the product was shipped.  Unless I made a complete mistake I was buying a used very good condition.  I can live without the original packaging but as u can see from the picture they dumped the equipment loose in a box twice as large as need and put absolutely nothing in to protect it not even a air pillow.  Picture is from the moment I opened the box, the head set seems fine but the infrared modules are very scuffed up.  I'm.going to see if the scuffs effect anything and I need to take a close look at the lenses.  Right tnow I'm very un happy
","Reviewed in the United States on February 28, 2019",1, Vive Pro Full System,"
What the heck were u thinking, no packaging
"
2022-05-23 10:19:44.974471,"
Love the VR experience; play Beat Saber now!I held off until the second generation Vive came out thinking it would somehow be better and the kinks would be worked out. However, my nephew also purchased an Oculus Rift a week after I purchased the Vive Pro for 1/3 the price and there is no noticeable differences in game play.  SteamVR errors constantly pop up telling me programs are already running. Sensor setup is tricky to get right.My nephew plays games while I play around with setup. The Vive is still in development stages. Purchase it only if you like to fiddle around to get things to work.Update: After the first few weeks I started having serious tracking problems with the controllers and headset. Read many of the news groups and tried many of the fixes (reinstall, new USB port, disable camera tracking etc) but it still doesn't work. Tired to do a return for a refund but found out I was 5 days past the deadline. Really, really, wish I purchased an Oculus Rift and saved a bunch of headaches and money!
","Reviewed in the United States on August 31, 2018",2, Vive Pro Full System,"
Get into VR...but the Oculus is a much better value
"
2022-05-23 10:19:44.989479,"
Did an update STOPPED WORKING ALL TOGETHER.  Had it two weeks, was great and now nothing.  Have invited friends to see it...experience it. now nothing works...controllers not responding, headset not responding.  This sucks. Have uninstalled all drivers, software reset what i could and nothing.  I feel like  an idiot for buying it in the first place.  Everyone is saying I told you so.  So let down. Start school in a couple of weeks and was enjoying having the respite of this devise until today.  Now, just useless.
","Reviewed in the United States on July 29, 2018",1, Vive Pro Full System,"
was great and now nothing
"
2022-05-23 10:19:45.004435,"
For over a year HTC had not been able to fix the most basic functionality of its VR set: the ability to indicate the charging status of its controllers. There are A LOT of complaints from people on HTC forums, with HTC only be able to say “Blame Valve’s Steam VR”. Well, I didn’t buy the set from Valve. I bought it from HTC, through Amazon. HTC is the manufacturer, HTC is the warranty provider, HTC is responsible for how the set operates.Besides that, the headset has basically no ventilation whatsoever. The lenses produce A LOT of glare, and compounded by lack of ventilation - they also fog up A LOT, making playing games in it a terrible experience.The controllers are very heavy and the shape is such that they just want to slip out of your hands. Playing, say, Beat Saber with these is a constant exercise in frustration. The VR controllers should not require you to constantly making sure you’re holding them very strongly.At this time, I think this kit is severely outdated and overpriced. If you want a good headset - look elsewhere. I’m personally looking forward to getting Valve Index.This HTC kit is worth half of the asking price at best.
","Reviewed in the United States on February 5, 2020",1, Vive Pro Full System,"
Heavy, unreliable, uncomfortable
"
2022-05-23 10:19:45.019459,"
Before you buy I would suggest checking out htc vive customer complaints. There are people waiting over 7 months for a controller to be repaired. Myself had a vive 2.0 base station go bad. They said repairs would take less than2 weeks. It's been over a month. The complaints are many. Customer service is like a broken record. They are very polite but have nothing to offer . They promise to escalate the repairs but nothing happens.
","Reviewed in the United States on September 5, 2018",1, Vive Pro Full System,"
Very poor to nonexistent  customer service
"
2022-05-23 10:19:45.034436,"
One of my controllers ""jumps"" around and loses tracking a lot, and often disappears in the VR environment. Am requesting warranty service now. Hopefully its not too much of a pain.UPDATE: Just reduced to 1 star because I tried contacting HTC for an RMA of my controller a couple weeks ago and I still haven't heard back from them...controller is still buggy...
","Reviewed in the United States on December 13, 2018",1, Vive Pro Full System,"
One of the Controllers is Defective
"
2022-05-23 10:19:45.064424,"
I wouldn’t suggest this product. The link box or usb driver issue is common. The $1400 price does not mean a good product or good service. I am looking to return this product if the customer service does not fix the issue. Oh you need a min 1080 Nvidia card. It says gt980 sli works (they lied) but when doing setup it specifies that they have issues. False advertising!
","Reviewed in the United States on August 18, 2018",1, Vive Pro Full System,"
Not a good buy or user friendly.
"
2022-05-23 10:19:55.286503,"
I bought the HTC Vive Pro system for my son for his birthday.  I originally wanted to get him the older one since it was half the price, but most places were out of stock so he wouldn't have it in time for his birthday.  My nephew has the old system, so we have used it many times, so this review is my comparison from the Vive to the Vive Pro.  From the moment you open the box you can see there is a difference in the two systems.  The Vive Pro has been colored blue which I can only guess is to make it look different enough from the original system to make people want to buy it?  The setup is exactly the same for both systems.  They make a very complex system easy to set up by numbering each box.  By going in order opening each box, its pretty much fool proof.  I would warn everyone to make sure before you setup this unit, go into Device Manager in Windows and verify that all your drivers are installed and working (If you see a red x or a yellow exclamation mark, fix this before installing the Vive).  When I attempted to set this up on my son's computer, his USB 3.0 driver wasnt installed.  This caused a lot of issues.  Luckily I have been a computer engineer for almost 20 years, because I can't imagine how a non-technical person would have gotten around this.  The whole setup took about 2 hours to complete (that includes mounting the sensors and hiding the wires inside the walls.  Be sure before you begin to verify your computer far exceeds the minimum requirements.  When I was researching the difference between the Vive & the Vive Pro, they kept mentioning the higher graphics resolution, but I have to say, I don't see much of a difference in the 2 systems.  In fact, in my opinion, the only difference I see in the two systems is the color of the headset and controller and an upgrade in how the headset is constructed.  Knowing what I know now, if presented the opportunity to choose between the Vive and the Vive Pro, I don't think paying the extra money was worth it.  I paid almost $1,500 total (tax included) for the system, whereas you can get the old Vive system for around $800.  I personally don't see enough of a difference in the two systems to warrant that kind of price jump.  I will say that this system is like nothing you have ever seen before.  The VR is so realistic you actually feel like you are somewhere else.  Between the lifelike graphics and the amazing accompanying audio, you will not believe just how realistic this system is.  If you look at the price without trying the system out, the price seems outrageous.  Once you try the VR for yourself, you totally understand why its so expensive.  If you have the money for one of these systems (either the original Vive or the Vive Pro) I recommended purchasing it.  You won't be disappointed.  The VR experience is like nothing you have ever experienced before.
","Reviewed in the United States on July 26, 2018",5, Vive Pro Full System,"
HTC Vive Pro vs. the Original Vive -  My comparison
"
2022-05-23 10:19:55.302234,"
The ergonomics, link box, cabling, and resolution are great. But the lenses are subpar and are now the worst part of the visuals. The lenses create banding, blur around the periphery, and god rays. I can't wait until I can get aftermarket lenses for this thing to replace them.You also can't change the brightness on the headset except to ""night mode"". I would like something in between. The default brightness is too bright, especially with the god ray problem this thing has. Currently, I just stay in night mode always, but I have to set it by hand every day.The controllers have side buttons that are too easy to press. In games such as shooty-fruity, I constantly press the side buttons accidentally while pulling the trigger. Pressing the side button results in dropping the gun, which is really frustrating. The controllers also still use micro USB for some reason. $120 each seems like too much for these things.Expect to buy your own longer Displayport->minidisplayport and USB Male-to-Male cords unless your play area is directly against the back of your PC.The tracking is usually pretty good, but I had to remove some glass from the play area. Even now, every hour or so there's some kind of blip. What I don't understand is why this can't be detected. Why can't gameplay can't pause and why can't the headset can't go dark when it believes my headset literally teleported under the floor or shot 5 feet to the upper left at 400 mph? The game just keeps going and punishes you while you get a headache.These faults are small enough that 5 stars would be possible if the system were $800 or less, but at $1300, it needs to be better.
","Reviewed in the United States on May 20, 2018",3, Vive Pro Full System,"
Lenses are holding back the visuals
"
2022-05-23 10:19:55.316723,"
I'm running the Pro with wireless kit, and have my base stations on a pole and basically they NEVER get moved, touched, hit etc. After a few months, a base station will 'die', which is indicated by a blinking red light. It is a hardware failure, and online vive support says send it in. Apparently, there numerous reports that sending it in is a dead end. So that means I have to buy a new base station which is $130-$200. Just bought my second replacement unit. Absolutely egregious. Shameful. Be warned, do your own homework on this, search forums etc.
","Reviewed in the United States on April 5, 2020",1, Vive Pro Full System,"
Be ready to buy replacement base stations for $200 regularly
"
2022-05-23 10:19:55.329772,"
The company does not support the USA. They offer other countries things that we are unable to get, and when we have trouble, they say we have to pay to play. The customer support is in Columbia, the country. They just keep reading off the script that they were given. The Vive Pro is a bad investment. HTC does not make good phones either. I suggest you find a product that you can actually use instead of constantly having to repair it.
","Reviewed in the United States on July 7, 2019",1, Vive Pro Full System,"
There is absolutely no support with this product.
"
2022-05-23 10:19:55.344770,"
At first I had buyers remorse because I spent nearly 2k on this vr setup (not including the computer). I also got the wireless adaptor for this headset and it hooked up easily. The instructions are so ""simple"" that I almost couldn't figure them out. After about an hour of setting everything up. I ended up with the trackers being on opposite sides of my room. So that it could get a 360 coverage better. Also o e thing to note is that mirrors of any kind need to either be removed or covered with something because it causes the tracking to go nutz. I then got all my games from steam. And fired up there steam vr client app. Witch brings you to a room so you can pop in and out of any vr game. So far this headset has been perfect. I have almost 14 hours in it. Since I have the wireless setup, it needs a battery pack to power it. The one HTC provides is something around 20wh witch will not last for more than 3-4 hours of play time. I already have a 100wh battery bank but I soon realized it would not work because it doesn't have quick charger 3.0. For some reason qc 3.0 only works with the headset. I will update this review if anything comes up. So far it's been the best experience ever!
","Reviewed in the United States on July 31, 2019",5, Vive Pro Full System,"
So far it's really good
"
2022-05-23 10:19:55.359793,"
This is SO much better than the regular VIVE!I play quite a bit of Fallout 4 VR and I thought I'd give the new VIVE PRO a shot.  The difference was amazing.  Everything used to look like it was smeared with KY or something.  Now it's crystal clear.  Sooo much better!Definitely worth the cost for the upgrade if you're an early adopter!
","Reviewed in the United States on July 4, 2018",5, Vive Pro Full System,"
This is SO much better than the regular VIVE
"
2022-05-23 10:19:55.374794,"
I kept going back and forth with my husband on which VR to get. We chose this one mostly because it was the only one available at the time, but also because we looked it up on YouTube and a lot of people were recommending it.It took a little longer than expected to receive this item, probably because of COVID-19. However, we received it still in reasonable timing, and we have no regrets. Yes, it's a little pricey.. especially when you can go get the Oculus or the PSVR for way less. But let me say this, you get what you pay for in VR. Meaning, the quality is so much better in the HTC Vive than the Oculus or PS VR. I can say this because I have both. The game options are endless on PC versus the PlayStation. The controllers on the HTC Vive are comfortable and very responsive. It comes with two base stations, and when you're setting up the VR it asks you to set boundaries. Basically what it wants you to do is to take a controller and walk around the room to let it know when to inform you that you're too close to something. So say you walk into a square, and you put the headset on... If you walk too close to your refrigerator, there will be a wall that shows up in the VR to let you know not to go past that point or you're going to run into something. Lol unfortunately, there's no way for it to know where the ceiling is so be careful on that. If you have the option, I recommend a room with high ceilings, as my husband has already destroyed a light fixture while playing Beatsaber. LolThe only complaint with the HTC Vive is when you want to add add-ons. That's when it becomes a little bit more tricky and frustrating. For example, the wireless option... The HTC Vive has the option for wireless play, by buying a wireless adapter and installing it. Which is actually rather easy to do. However, it doesn't work as expected. So if you're wanting this VR because of the wireless option, just know that it's not very solid. It is beneficial for some games to have wireless, but your sacrificing quality for it. The battery life on the wireless is awful, and it'll occasionally cut out in the middle of your game which will throw you off your balance when you're in the middle of a gunfight and the whole screen goes black. Lol So just keep that in mind when buying VR. If you're buying it for the accessories, definitely look up reviews on said accessories.Other than that, we are very pleased with our VR. As you all know, it is expensive. But I promise you, you're going to have a blast with it. Just make sure before buying it, that you're going to play it enough to be worth the money. The quality itself is worth the money, but what really makes it worth it is how much you use it. Don't buy VR if you're only going to play it a couple times. If that's the case, go to a friend's house who has one.Another thing that I would like to point out is the physical sensation of being in this VR. What I mean is, a lot of VRs, especially when they first came out... Had a bunch of warnings about possible seizures, and other things that could happen because of the VR. For example, losing your balance or getting lightheaded or motion sickness... It happens. But, this VR is by far the most comfortable one that I've worn, and the least likely one to get me sick or to throw me off balance. I have played this VR for about 45 minutes at a time, Max. And I have yet to have any issues with dizziness or nausea, seizures, whatever it is. Where I can't say the same thing about the PSVR or the Oculus. The PSVR, is notorious for making people dizzy and nauseous (motion sickness). Even if you're only playing it for 15 minutes. That is a huge difference in the two VRs. So definitely keep that in mind when you're trying to justify the cost. It's going to be much more comfortable, and you're going to last longer in VR than you would in a cheaper headset.One last thing that I would Life to point out is the quality of the speakers on the headset. Unlike the PSVR, the HTC Vive Pro has speakers built into the headset. You can either have them up and away from your ear so you can hear other people and the game, or you can have them against your ear so that all your hearing is the game. They can get very loud, and they're actually really good quality speakers. You don't need another headset while using this VR. Just use the headset that it comes with, because it's good enough.
","Reviewed in the United States on June 21, 2020",5, Vive Pro Full System,"
Definitely worth the money and the wait
"
2022-05-23 10:19:55.404760,"
I love VR, and this is the best headset you can get right now, but there are a few negatives I wish I'd known before I made the purchase.On the positive side, the video is definitely a noticeable upgrade over the regular Vive.  The audio is very good, and the headset is very comfortable.On the negative side, the cord is a different design, and is much more difficult to ""uncrimp"", if you play games that have you spinning a lot, the cord will likely become very damaged, need to be untangled more often than on the original Vive, and ""may"" break. (Mine hasn't broken yet, but it looks terrible and I'd imagine it's just a matter of time).The cord cannot be extended after the link box.  It's still long, but definitely a bit more limiting than the original Vive.  While there's a wireless setup, there's an add on required for the Pro that is currently back ordered for at least a month.The headset is also a bit more finicky than the original Vive when it comes to SteamVR.  There are apps that I cannot have open when I try and start SteamVR or it wont work, apps that I can have open with the original Vive (some common examples are Teamviewer, and f.lux), if I do forget to close one of these apps, I need to turn off the power on the Vive Pro link box, and turn it back on before SteamVR will work again.  Hopefully these issues will be fixed someday, but, it's been a problem for 6 months and they still haven't.The base stations have more of an issue with reflections than the original ones, picture frames or windows (even at night) will cause issues if not covered up.I use this headset every day, and I love it, but there's still a lot of work that needs done.
","Reviewed in the United States on October 21, 2018",4, Vive Pro Full System,"
Awesome, but definitely not perfect.
"
2022-05-23 10:19:55.425773,"
I just received the $1,300 portion of my new VR system: The HTC VIVE PRO Realty System. Imagine my surprise when I opened the box to find a cheap iron and not my uber VR goggles w/ accessories. My hope is it was a mistake and some lucky person is living it up in the VR world and not caring about their wrinkled clothes ...I will update this review as soon as I receive my purchase and am able to return this iron.
","Reviewed in the United States on February 14, 2021",1, Vive Pro Full System,"
Next time I'll order the iron!
"
2022-05-23 10:19:55.444897,"
After less than a month, one of my Steam 2.0 Towers failed. The dreaded flashing red light. Some googling revealed this is a very common failure for this system.As a design engineer, I fail to comprehend how any electronics manufacturer can field $1000+ systems with a mean time between failure of less than 30 days.Stunningly bad design, manufacturing and/or quality control. Shame, shame, shame on HTC.
","Reviewed in the United States on May 31, 2021",1, Vive Pro Full System,"
NOT Impressed. NOT amused.
"
2022-05-23 10:20:05.674099,"
First month was great, even bought the wireless adapter because my friends and I were having so much fun. Turns out there is a bug with AMD CPUs where if u try to use VIVE wireless with a Ryzen it blue screens your PC. They promised a fix but I haven't been able to get it working 3 months later. On top of that the Lighthouse brokea week ago less than 4 months after purchase. Displays a blinking red light which means it needs to be sent back for repair. I had heard it can take upwards of 10 weeks to get anything fixed so I opened a support ticket a few days ago to see how to start the process. Still haven't even gotten an initial response.Love the headset, cannot recommend it to anyone in its current state.
","Reviewed in the United States on April 12, 2019",1, Vive Pro Full System,"
Cool headset, nothing works.
"
