scrapping_date,one_reviews_text,review_date,review_rating,size,review_title
2022-05-23 10:34:28.832818,"
Excellent resolution, bright, great contrast. The best headset that I have used.
","Reviewed in Canada on June 7, 2020",5, Vive Pro Headset Only,"
Excellent resolution, bright, great contrast
"
2022-05-23 10:34:28.847818,"
It was an upgrade, love it.
","Reviewed in Canada on July 12, 2019",5, Vive Pro Headset Only,"
Recommend
"
2022-05-23 10:34:28.862815,"
It's a small upgrade compared to the original Vive, not worth the asking price.
","Reviewed in Canada on May 22, 2018",2, Vive Pro Headset Only,"
Not worth the price.
"
2022-05-23 10:34:28.877813,"
Price aside, this thing is good, just not great. All you're really getting over the old Vive & Deluxe Audio Strap is a resolution bump, which reminds me of when I upgraded my CRT from a 1024x760 to a 1600x1200 model. Everything is sharper, the details in textures really pop, objects and characters in are way more visible in the distance. It's a welcome upgrade, but there's plenty of room for improvement.I like that the headphones are cup shaped now, but the audio quality is still that of a $10 set of headphones. They also got rid of the spring mechanism from the Deluxe Strap that let you remove the old headset without having to adjust the head band ring, so that's a step back to me.Unfortunately, when you look at what you're getting for the money, and that you NEED to buy/have the towers and controllers as well, it just doesn't make sense.
","Reviewed in Canada on April 14, 2018",4, Vive Pro Headset Only,"
Price aside, this thing is good, just not great.
"
2022-05-23 10:34:28.892811,"
Though there is NO way of knowing this from the Amazon listing, this headset WILL NOT WORK unless you ALSO buy at least one additional base station (~$200).This is not mentioned ANYWHERE in the product specifications and requirements. In fact, there are additional requirements (that you can ONLY find after digging through HTC's online forums), including a heavy-duty power supply unit.This headset is already a substantial investment over Oculus and the HTC Vive, yet it is not ""ready to use"" at all.
","Reviewed in Canada on December 15, 2018",1, Vive Pro Headset Only,"
BEWARE! FALSE ADVERTISING!
"
2022-05-23 10:34:28.907808,"
My $700 Vive headset broke only 2 weeks after receiving it.  Treated the unit like it was gold but it crapped out ...barely got to use it!  Talked with customer service a couple times...unhelpful.  Sent the unit in, carefully bubblewrapped etc.  A month later VIVE gets back to me and says they found moisture in the unit.  Check the web...appears this is VIVE's standard line to thousands of others, looking to place blame on customers for their faulty product design.  The next step in their customer service protocol of ""blame the customer, we won't repair it"" is pay us $270US to repair it, and make your decision within 12 hours else we will disregard your claim as they can't keep the claim open any longer (making up a false short timeline to squeeze customers to make rash decisions, usually by kids and teens).  I would strongly advise ""buyer beware"" before considering any HTC purchase ...their customer service is a scam.  However you may also want to google ""Oculus Rift"" for repair warranty issues and you will find story after story of happy customers whose needs have been addressed by a reputable company.
","Reviewed in Canada on March 28, 2019",1, Vive Pro Headset Only,"
Buyer Beware ...defective product design and poor customer service support
"
2022-05-23 10:34:28.922805,"
Well, yes they improved the quality, a bit less screen door effect. But honestly i find that its barely noticeable compared to the old Vive.I feel like initially you see the difference but after 15min the feeling is the same. The biggest difference is with the text which is sharper.But is it worth 1000$? No.Also i found that the headset doesn't fit as well as the older model. Some light can pass through the nose part and i did try to make it fit correctly (so did my friend who tried it on).The head support is poorer than the deluxe audio strap. This strap feel cheap and the speaker doesn't fit as well as the deluxe audio strap.I have bought mine from HTC directly and i have just initiated a return after 4days of trying it.Its honestly a complete rip off, it is not worth this amount of money, save it for the next generation.
","Reviewed in Canada on May 28, 2018",2, Vive Pro Headset Only,"
I feel like initially you see the difference but after 15min the ...
"
2022-05-23 10:34:28.937803,"
I had previously given this 5 stars and raved about how the upgraded resolution looks.  I’m sad to say I have to do a 180 on that review.  After less than a month of using my vive Pro it started having various issues across the board.  I was getting red, green, blue static dots and both the video and audio would separately go out, or go out together.I contacted vive support and after going through troubleshooting steps with them that I had already tried on my own they finally agreed to send me a replacement cable to see if that was the issue (this was the link cable that goes from the hmd to the link box).  The replacement cable did not fix the issue yet support forced me to do the same troubleshooting steps yet again!  Finally they agreed to set it up for repair.  So I sent it out AT MY OWN COST and after 3 weeks to a month I got it back, in worse condition than I sent it out in!  Now all I get is flashing light and never see or hear ANYTHING!So let me ask you what kind of company charges $800 for something that NEVER works right, has you go through painstaking steps before agreeing to let YOU pay to send it to them and then sends it back to you even more broken than it was before?!  I currently have an email out to HTC about this and am waiting to hear back.  I will update this review if HTC turns this situation around for me and gets me a working vive pro but as of now it has been one of if not the worst experience I’ve ever had with a consumer electronic!
","Reviewed in the United States on May 17, 2018",1, Vive Pro Headset Only,"
Horrible Quality Control and service!
"
2022-05-23 10:34:28.952801,"
It is an incredibly comfortable headset. No dizziness for me and most that have tried mine.With a suitable graphics card and a PC that is at least a quad core i7, this will provide an amazing experience. In some ways its therapeutic.You need also two base stations and at least one paddle. Vive do their own base stations (AKA light houses) but for larger spaces there is an alternatives.  A good Internet connection is highly recommended - there s a lot to download when changing VR experiences.Now is a good time to buy as NVidia graphics card prices are on the slide due to the decline in the bitcoin market. You need at least an NVidia 1080 (or equivalent from another supported vendor) but for realistic Ray Tracing capability, one of the NVidia 2080 series is best. The graphics card must have a display port.I've stopped using it with XPlane 11 flight sim only because it is too addictive but with a powerful graphics card and full AI, the experience becomes extraordinarily realistic.Until a few months ago this was a top of the range. There's a new headset on the horizon with 4K per eye and 220 degree viewing angle but not from Vive and is USB-C (the future standard agreed for VR headsets). This model doesn't have USB-C but delivered with the required hardware. Setting up of the VR the first time can be a bit tricky.VR is not quite real life but the available media out there for games and eduction is phenomenal - highly recommend Google Earth VR, Apollo 11 Mission, The Lab, etc. Kids would enjoy walking amongst dinosaurs and its something the whole family would enjoy.While a fan of Apple Computers, getting them working with graphics processors (eGPU's) s has been tricky. Microsoft Windows (10 ideally) is currently the most supported platform for games and VR software.I hope you get one and enjoy it as much as I enjoy mine!
","Reviewed in the United Kingdom on December 15, 2018",4, Vive Pro Headset Only,"
Top quality professional equipment - need a powerful graphics card and PC
"
2022-05-23 10:34:28.967797,"
A diferencia de el HTC Vive regular, la resolucion de este headset es increible, dile adios a las letras borrosas cuando intentas leer menus o texto dentro de tus juegos VR.Lo bueno:-El strap con audio es excelente, infinitamente superior al vive regular. El audio es bastante bueno, pero nada impresionante pero la conveniencia de no tener que conectar audifonos externos es bienvenida-Las bocinas pueden ser removidas y ajustadas segun tus necesidades-No mas texto borroso en los juegos-Solamente requiere un cable, ya no son 3 como en el vive regularLo malo-Necesitas minimo una 1080Ti para no estar en constante reprojection (si no te molesta esto, o si no sabes lo que es, entonces ni te preocupes)en juegos pesados como Skyrim VR,Fallout 4 VR o Doom VFR.-Removieron el jack de 3mm para audifonos, ahora se requiere de un adaptador externo USB C  (esto duele si quieres usar audifonos premium)-Por el precio, no incluye ni las bases, ni los controles, esto significa que si no tienes un vive regular con los sensores y controles, tienes que adquirirlos por separado y el precio se dispara.-Hasta el momento, no hay juegos ni apps que utilizen las dos camaras frontales, solo una esta activada en estos momentos.Resumen: La parte ""PRO"" del nombre de este producto no parece ser una broma o una tecnica de mercadotecnia, este producto definitivamente no esta hecho para el consumidor regular. Es un excelente equipo pero si no vas a participar en el desarrollo de aplicaciones o juegos en VR yo sugeriria abstenerse y disfrutar el vive regular por un año mas, en lo que se desarrollan las nuevas versiones para consumidores.
","Reviewed in Mexico on September 12, 2018",4, Vive Pro Headset Only,"
Un excelente headset, pero necesitas un poder grafico mas alla de una simple 1080gtx
"
2022-05-23 10:34:39.170075,"
Aunque en el anuncio venia que estaba comprando un articulo NUEVO me enviaron un articulo completamente usado el cual despedía un aroma extraño y sus componentes ya estaban conectados, no me dieron si quiera ganas de utilizarlo ya que inmediatamente pedí el reembolso. No descarto que sea un buen articulo para poseer, solo estoy valorando el como me llego el producto
","Reviewed in Mexico on January 3, 2019",1, Vive Pro Headset Only,"
Pesimo
"
2022-05-23 10:34:39.190875,"
Tengo el PSVR y el Htc vive normal y este esta muchísimo mejor , todo se ve con mejor calidad y te da mas immersion.Solo si debes de tener los sensores y controles, yo use los de mi vive normal y todo funciona perfectamente, solo se les tiene que hacer una actualización del software.
","Reviewed in Mexico on January 31, 2019",5, Vive Pro Headset Only,"
Excelente
"
2022-05-23 10:34:39.212439,"
me encanta, pensé que era un poco mas grande que el original pero es mas compacto, la resolcion ha mejorado bastante ahora puedo leer mejor los textos de los videojuegos de vr, altamente recomendable.
","Reviewed in Mexico on January 3, 2020",5, Vive Pro Headset Only,"
HTC Vive Pro lo mejor!
"
2022-05-23 10:34:39.230517,"
siempre excelentes
","Reviewed in Mexico on January 16, 2020",5, Vive Pro Headset Only,"
HTC hay mas?
"
2022-05-23 10:34:39.245520,"
Mucha mejor resolución, las cómodo y compatible con lo que ya tenía del vive original
","Reviewed in Mexico on December 24, 2019",5, Vive Pro Headset Only,"
Bueno pero agarrarlo en oferta
"
2022-05-23 10:34:39.260514,"
Like others have said, yes it has better visuals, but not by a lot. That being said, I can never go back to the old Vive that I own. The comfort is underestimated, it allows you to have longer VR sessions which is what its all about!  The sound is ""good enough"" nothing bad and nothing great. Its simply good sound.-Reading Text is much better! (that also goes for UI's, Health bars, ammo bars etc!..-Seeing gun crosshairs is WAY easier! (you can hit targets! your aim is on point!)-Seeing farther and clearer is HUGE! (I shot a arrow straight up in Skyrim and followed it all the way down!)The Pro blocks out the real world like a Champion! no light passes though the nose guard (which is more comfortable I might add) And the headphones cups your ears to block out outside noise. what this translates to is a more immersive experience and longer VR sessions which is a HUGE plus! I mean its what its all about, right?!This small bump is actually HUGE why? because its just the right amount of tech that still runs the current hardware! We are a few years away from a proper Gen 2 HMD, (that also goes for the computer hardware to run the new HMD) so this will pass the time if its worth it to you.Simply put, if you want the best VR.. look no further, this is it.  The best room-scale tracking coupled with this HMD will allow you to experience the absolute best VR that's currently available!A personal note:I have to say, after modding the hell out of Skyrim it does LOOK SICK (45+ mods and tweaks). I was chilling behind Riverwood at night (with darker nights mod) crouched with my back against the mountain, listening to the sounds looking up at the insane sky with stars shining and the moon, cloud movement dancing on the mountain tops etc...Just taking it all in, it was so awe inspiring, I am constantly at a loss of words with this setup. This is a expensive unit, no doubt.. but do you think for a second I would trade it for the countless ""oh crap!"" moments i've had, not on your life!As a kid in the 80's staring at store shelves filled with awesome hand drawn box cover art of high fantasy PC games. Wishing I could just teleport inside those images and explore the majestic worlds within, now finally after all these years, here I am.I took a few screenshots last night, just to capture the moment, but it doesn't tell the tale. Whiterun in the distance, with a glorious celestial  event. Being INSIDE this world is AMAZING.
","Reviewed in the United States on April 9, 2018",5, Vive Pro Headset Only,"
Improvement in every way over the Vive one.
"
2022-05-23 10:34:39.275510,"
Let me preface that I am (was) a diehard HTC supporter when it comes to VR. I tried Oculus Rift, several Windows MR headsets, and HTC Vive (the original, not Pro). I felt that Vive had the best implementation as far as tracking, expandability, and connectivity to PC. Some feel that Oculus controllers are better, but personally I prefer Vive wands. I have owned original Vive for over a year and the whole family (and friends) love to use it and play VR games. With that said, I purchased Vive Pro at a (ridiculously) high price because to me it was worth it and I was looking forward to upgrades. What a disappointment it was! Just to be clear - I ordered two different headsets and one full Vive Pro kit (with new 2.0 base stations and new 2.0 controllers) because I wanted to make sure I didn’t get a dud. I experienced various issues with all of them and they were all returned. The tracking was worse comparing to my original Vive, one headset would not keep the floor leveled no matter what I tried and how many times I ran room calibration, controllers would not always show up, constant connection issues when headset would need to be re-plugged, one headset would have flickering lights in the HMD… etc. It was just awful, and it was in exact same large room that is perfect for VR that my original Vive works perfectly, connected to the same high-power gaming rig. I re-installed Windows fresh twice thinking maybe it was related to previous Vive installation or something similar, so I started fresh and the same issues persisted. I spent hours on user forums, reddit, HTC support forum looking for answers and was amazed how many people have similar issues and all the crazy workarounds one need to do to get it to work properly sometimes.With all that, the worst part was HTC support. I contacted them to see what they can suggest in one of the scenarios and after explaining everything that I have already tried, the rep said that HMD must be defective and needs to be sent to them for repairs and it is covered under warranty. Here is the kick though – as others mentioned in reviews, you have to pay to ship anything to HTC out of your pocket, they won’t reimburse you or provide a shipping label even though the product is defective, they won’t do advance exchange, you have to wait at least two weeks... and if they determine (at their own discretion) that it is something that is not covered by the warranty you will have to either pay to have it fixed (at a quote they will give you later) or have to pay to get your non-working part back. Needless to say, I simply returned all of them to the retailers I bought them from and I will never buy it again. I have since talked to several other VR users that had very similar experiences with Vive Pro. I understand that any product can have issues and kinks may need to work out, but when the company doesn’t stand behind the product they have built and does not support the adopters of their products – this is really the worst business practice and the easiest way to push your supporters away. I would highly recommend doing your research before buying HTC Vive Pro, most likely you will be disappointed and will not enjoy it; and if you’ll need support from HTC – be ready to pay more and wait. I still think that original Vive is a good product and I continue using it. One of my base stations stopped working on the original Vive and even though it was still under warranty I had to pay shipping and wait two weeks to get it fixed… oh well… at least I can still use it an enjoy it. My next VR set will NOT be an HTC product unless the company addresses the bugs and more importantly changes their customer support approach.
","Reviewed in the United States on October 17, 2018",1, Vive Pro Headset Only,"
Step backwards in usability and extremely poor customer service from HTC
"
2022-05-23 10:34:39.305508,"
I have had a regular Vive with Deluxe Audio Strap and have played it almost daily for about a year so I have a solid experience with which to compare. There is a price premium on the Pro and it's not for everyone. If you are budget conscious, there's no need to save up to buy the Pro. If you like the best of what's available, then give this one a shot.1) Set-up was a breeze. I followed the instructions offered on the Vive website (although you could just install it without referring to the website as it's very obvious what needs to be done). Important to note: The original Vive plugged into an HDMI connector on my video card. The Pro requires the display port adapter on the video card. I also manually forced a firmware update on the headset.2) The unit ships with ONE face pad while the original Vive shipped with two (Wide and Narrow). The face pad for the Pro is slightly larger along the top edge. The original face pads will work with it but they don't provide as much padding but it's not really noticeable). So far, nobody sells face pads for the Vive Pro (not even HTC).3) The display is noticeably clearer. When I put on the Pro headset and stood in the Steam VR Home, I was amazed at the difference. The graininess and screen doo effect are noticeably reduced. It's not perfect but it IS an improvement which you can see. When in games, the improvements eventually fade into the normal playing experience but everything does look better. This helps with reading text (particularly flight sims).4) The comfort of the Pro headset is improved. It rests on the head with better balance and fit. It requires more adjustments when swapping between players. The Deluxe head strap was much easier to adjust quickly.5) The audio is about the same as the deluxe head strap. I haven't seen any improvement in quality or comfort. I do like the inclusion of a volume adjustment and microphone mute button on the ear pieces.6) Adjustment buttons. I like the simplified adjustment used to move the display closer or further from your eyes. Apparently you can do this on the original Vive but it required pressing two buttons. The IPD adjustment knob (adjusts the left-right spacing of the lenses) is a little more difficult to turn. The old one was a know which you could turn by twisting it between your thumb and finger. The Pro is more of a hheel than you need to use a finger to rotate. Not a big deal, but it's something I noticed..Overall, I am happy I have this as I like to have the best experiences I can when playing. At the current price, it's not for everyone and for most, I would say that buying the normal Vive will more than satisfy, especially if you take the money saved and buy a better video card. One crowd that might like this are hardcore flight sim players as there tends to be a lot of text which you need to read. The Pro certainly helps make the text  more legible.
","Reviewed in the United States on April 27, 2018",4, Vive Pro Headset Only,"
Great VR Headset but it's not a Must have for most.
"
2022-05-23 10:34:39.305508,"
Honestly, after reading a lot of the reviews saying the quality isn't ""that big of an improvement"" I was extremely hesitant to buy this. But man, I'm really glad I did. Where the headphones are garbage, you can remove them and use whatever headphones you see fit. (I use Wireless Steel Series Siberia 800, great headset to use with it) The strap is a little clunky, as it is easy to notch back if you try to get it too tight, however, you don't need it so tight it's breaking your face to use it properly.I've noticed a lot of people who seem to have problems with the lack of quality don't understand that your computer needs to be good enough to handle it. It's quite a lot more taxing on your system than the normal vive and thus wont work perfectly on every system that previously could use vive just fine. That being said, if you do have a computer that can handle the increased pixels, you'll definitely notice it.
","Reviewed in the United States on June 28, 2018",5, Vive Pro Headset Only,"
Extreme improvement on quality.
"
2022-05-23 10:34:39.320503,"
Got this after a month-long wait (thanks, COVID!), only for it not to work.  Several hours of troubleshooting and I narrowed it down to the proprietary link cable from the headset to the [pointless] base station.  By the way, these used to interface directly with the PC via standard cabling, but the base station was added with the latest models so they can gouge you to go wireless with bluetooth...using only their overpriced add-ons, of course.As far as trying to get it to work, everything said it was working great, but nothing except a blank, bright screen in the display.  SteamVR would come up as ""running"" and not turn off, with no display on the screen.  The HTC software they try to trick people into installing (note: you don't need to install it at all)  is utter garbage and even caused driver and resource conflicts with Steam.  My computer is no slouch, met or far exceeded all requirements, and I've gotten three other VR systems to work with far less hassle in the past.  I'm not new to this.  I found plenty of videos and write-ups with workarounds on older models that HTC has seen fit to change so you're stuck with their deficient hardware, or I might have taken it apart on day one just to get it functioning.It's simply a defective product, and I should have done some deeper searching for what HTC hasn't crawler-bombed out of search indexes to know that before I bought it.  Everything about it is an insidious cash grab and the sleek exterior hides some shoddy craftsmanship where it really counts.  At least Amazon makes the return easy.  I imagine they do several.
","Reviewed in the United States on May 6, 2020",1, Vive Pro Headset Only,"
Nonfunctional
"
2022-05-23 10:34:49.582604,"
I have a Vive and bought this for the added resolution.  The display resolution is better than the Vive, but they really went downhill with the headband and headphone design.  The audio quality is crap - no bass at all.  They are also really bulky and make you look even more dorky than you do wearing a VIve.  I took the earphones off mine and use a Logitech headset instead.  The headband is sort of like the DAS, except its much bulkier, sticks out in the back, is uncomfortable compared to the DAS, and the whole thing is about 6 ounces heavier than the Vive - yes, it is heavier, not lighter than a Vive with the DAS, contrary to what HTC claims.  In addition, the headband does not have the spring loaded feature that the DAS has, so donning and removing the headset is now more difficult.  They only give you one face pad that is ""improved"" but in fact it is stiffer and less comfortable than the ones that come with Vive - took me a long time to break mine in to where it felt reasonably comfortable on my head, and only after applying a lot of velcro at the edges to make it conform to my face.  On the plus side the AMOLED display technology makes bright scenes feel less like you're getting your eyes cooked, and it seems easier on the eyes overall.  Tracking is very good and might actually be better than the Vive, using the standard Vive lighthouses.  The resolution is incrementally better than the Vive and actually makes a difference for applications like X-Plane or Elite Dangerous, but for most games, or just casual VR entertainment, it's not worth the added cost.  My Vive Pro was defective right out of the box and it took me a while to convince HTC to the point they would generate an RMA so I could return it via Amazon.  After some finagling, I was able to get Amazon to ship me the replacement without charging my credit card twice (then getting a refund later).  The one I have now seems to work fine - no issues after several months.  One last thing - it's also not the shade of blue that it appears to be in the photos - it's almost black.
","Reviewed in the United States on August 25, 2018",3, Vive Pro Headset Only,"
A step backwards in design.
"
