scrapping_date,one_reviews_text,review_date,review_rating,size,review_title
2022-05-23 17:03:58.915582,"
J'ai un occulus quest et franchement pour 4 fois le prix on une différence minimum et la sensation de tunnel même avec un fov de 200 est toujours là et rajouter 300 euros pour une base steam vrNon vraiment trop cherretour direct
",Reviewed in France on 11 May 2022,1,,"
franchement vaux pas le prix
"
2022-05-23 17:03:58.930542,"
Schnelle Lieferung,gutes Produkt !
",Reviewed in Germany on 15 December 2021,5,,"
Virtual Reality !
"
2022-05-23 17:03:58.945502,"
super casque pris en remplacement de mon 5K+ , attention gourmand en ressource , nécessite une configuration musclée ,mais c'est tout du bonheur !!!
",Reviewed in France on 2 March 2022,5,,"
excellent
"
2022-05-23 17:03:58.960461,"
I was really excited to be gaming in 8k but the lense, headset design, and mechanical and software adjustments are lacking in quality compared to the Valve Index.Ive spent days toying with the IPD dial and settings within PiMax tool and I just can’t get it to focus clearly in anyone eye. Even with the thickest padding, i cannot get a clear picture that would yield the benefits of the 8k resolution (4k per eye).Whats even more confusing is that you cannot even determine exactly what resolution per eye it is running in upscaled.Also switching between modes between 114hz and 75 hz 8k crashes steamvr and you have to cycle the pimax service. Overall this is poorly made software.The over the ear headphones only rotate on one axis which makes it really uncomfortable and digs into my ears unlike the valve headset.Is this worth the magnitudes of price over a valve index? No. For the money your paying you should have the same amount of comfort and adjustability.Their website is not helpful at all for triubleshooting and the only people offering solutions are the user base with a bunch of anecdotal attempts with no overarching solution for determining how to determine the best settings.Its really infuriating to try to calibrate the headset to your ipd then with the slightest jerk of the head, it come undone and warps. There should be more rigity in the headset frame than connect the hmd to the back of the head. The frame wobbles horizontally where the frame pivots on the hmd.Then theres the wire from the wires for the kdmas, this is a sloppy design with wires dangling out, they need to implement groves/wire blouses. The audio wires gets snagged between the face plate and the pivoting hmd point on the left side.All in all this is not quality, nor worth the money. Just save your money and hold out for something else. Don’t let the 8k screen captures fool you because it looks like crud due to the lenses, lack of clarity, and difficulty keeping it in a “sweet spot” of clarity.
",Reviewed in the United States on 24 September 2021,1,,"
Cannot get this to focus clearly, not worth upgrading over Valve Index. This ain’t it chief.
"
2022-05-23 17:03:58.981405,"
This one is great. It took a couple of hours to get it working with my Vive stuff. Of course is was not plug & play. It would not track. The troubleshooting walk through was very good but nothing changed. The secret was to enable the ""Experience Home"" in the PiTool and in the upper right top of that dashboard (with head set on) was a update icon......2 minutes later, perfect, All controllers, lighthouses & trackers were on line & stable. Shame they never mentioned that anywhere in troubleshooting. Anyway BIG fun after that, if you can afford it go for it. They are very concerned with customer satisfaction, I never opened a support ticket but every now & then I get an E-mail checking that all is well. I did buy the hands tracker also but I have not ran it yet, not sure what supports it.
",Reviewed in the United States on 26 August 2021,5,,"
Fully Compatible with Vive
"
2022-05-23 17:03:58.995369,"
So I have 4 VR headsets. Index, G2, HTC Vive, and the Pimax 8K-X. If you are looking for the best resolution it would be the G2 but you give up a lot. Thats a focal point high resolution meaning you are working with a very small sweet spot with a binocular view.The Index has a much greater FOV but its a bit washed out video wise. Correctable with Reshade. The HTC Vive is garbage. I sent it back 24 hours after I purchased it. Cheap junk hiding under an $800 price tag. The Mic was so bad when I got on Discord, EVERYONE knew what headset I had on. And it goes down hill from there.The Pimax is about as good as it gets. While I don't use the 200 fov, it just has better resolution and FPS around 170 degrees. Yeah, its a bit heavier but not to the point I wouldn't buy it. The sweet spot is the best thing about it. HUGE. I like to look around with my eyes and the Pimax really excels with this feature. While its better Res than Index, I wish it had the Index sound system. Its not bad but there is room for improvement.If you are not a tweeker kind of person who can solve your own resolution problems, this isn't a one size fits all. The software is very easy to use but I have different settings for every game I play on it. It isn't hard to figure out but it needs to be adjusted for your individual use and the computer you power it with. Everyone has different settings in a Pimax so don't think you will find that perfect setup on Youtube cuz it ain't there. Download FPSVR so you can track your performance and make adjustments until you get what you need.Is it worth it? I mean is a 3080ti worth it? Its all relative. For me, absolutely its worth it and I would buy it again. Higher resolution than the Index with greater FOV and a sweet spot that is as big as any aircraft dash I am looking at. Its just a beast in comparison. The G2 has a very large following and the aviation guys that use it swear by it. No doubt it has higher resolution but thats for the area you are looking at and I don't like turning my head from side to side to look at gauges in focus. Not for me. For some its no bother.I have been using the Pimax now for a week and I spent about 2 hours on its initial setup flying DCS for the first time. I have made a few tweaks here and there but for the most part, Its plug an play now. Running 1.0 pixel rate, Reshade, (which is a must have for me) I can get 60-65 frames at 3824 X 3160 per eye, at 75 Hz and 170 FOV, Textures and terrain on high, 1024 per frame, and its stunning. Blows away every other headset I have.But I think with a little more work, I can get it even better.
",Reviewed in the United States on 8 October 2021,4,,"
Best Headset in my collection
"
2022-05-23 17:03:59.010328,"
I bought this to race with. Previously I owned a Rift S and then an Oculus Quest 2, both of which were way more reliable than this headset. The Pimax does have better graphics than the Quest 2 (but not by a ton, dual 4k a cm from your face isn't the same as 4k a foot from your face)The resolution isn't the issue though, my main issue is that it is not a reliable piece of hardware. I'm guessing this has to do with the fact that the Pimax piggybacks off SteamVR, so there are two sets of configuration to manage and a bunch of edge cases for things to go wrong (and they do).Likely if you're looking at this headset, you already know that it isn't easy to setup. No one pretends that this headset is beginner friendly, but even once the graphics are looking good, the headset is still extremely unpredictable. If I get up for 3 minutes and come back, more likely than not the headset switches to parallel screens and they move in different directions on each eye, so imagine a mirror image floating in front of each eye, then someone shakes it and they start wobbling all over the place... it makes me feel sick and the only fix is restarting the whole headset.Now.. if you're wondering whether I have a faulty headset or bad computer, I do not. A friend of mine also bought this same headset and after a week or two back and forth with support they ended up returning it. They had a lot of the same issues and actually more. I decided to keep mine because when it worked it felt good, over time though I've come to realize it's just not worth the money and I get frustrated having to deal with it when both headsets I've owned before didn't have all these inconsistencies. It's just a shame because there was so much promise here, but don't waste your money.
",Reviewed in the United States on 24 October 2021,2,,"
It's unfortunate that this headset doesn't live up to the hype
"
2022-05-23 17:03:59.023294,"
If you are picky and need wide FOV plus extremely good clarity there simply isn't any other product out there currently that competes with this. It's expensive and you'll NEED at least a 3080, better yet a 3080 Ti or 3090 or similar AMD card, to actually push the full resolution. The picture is absolutely amazing, the tracking excellent, the refresh-rates good now that 90Hz has been enabled at native resolution. Most importantly it has a wide FOV. If normal HMDs make you feel claustrophobic then this is a good choice for you. The 4 FOV modes are Wide (so wide you will really not notice you have it on), Normal (a bit less but still excellent), Small (about the same as all the cheaper HMDs on the market), and Potato (very small FOV). The downside? You have to do some learning and use an extra tool to manage the HMD, making the entire process at least twice of complicated as it otherwise would be. It's well, well worth it.
",Reviewed in the United States on 18 December 2021,5,,"
Incredibly good, but more 'tech-oriented' than other HMDs
"
2022-05-23 17:03:59.039251,"
I won a Quest 2, and an Index as well. I was able to reuse my controllers and base stations from the Index so that that helped a ton.  The displays are amazing and you can get bright vivid colors if you install the pimax experience along with pitools for the additional adjustment.  The distortion at the edges of the wide FoV modes is hardly noticeable to me but the sharpness and the large sweet spot sure are.  IPD adjustment is weird - I have a 64.5mm and had to set it to 61mm.  The KDMAS audio is pretty good, but is very loud - I have my down under 10%.  They include the original speakers that are in the headset and are above the ears. I tried installing those because I need to be able to hear if anybody is calling me, but they are gawdawful - way worse than the Quest 2 and Rift S.  Race/flight/space sims is where this really shines.You will need a high end PC to take advantage of this headset as you will be driving 2x4K panels at native resolution.  Intel 8700K and up or Ryzen 3800 and up and something along the lines of a 2080ti or better. I'm running a 10850K with a 3090.  It supports refresh rates of 75Hz and an experimental 90Hz in the 4K native and up to 114Hz (you read that right) in the upscale mode (half resolution upscaled to 4K). This 2nd mode could be handy if you are having frame rate issues with some games.
",Reviewed in the United States on 13 September 2021,4,,"
I really like it.
"
2022-05-23 17:03:59.053213,"
For an expensive headset there is a lot of weak, poor quality in the build construction.  The headset is wobbly as the hinge is very thin near the headset and you need to tighten on your head pretty hard so it does not wobble side to side when worn.  Sweetspot is tiny and edge to edge image quality is poor as you are getting blurring images outside the sweetspot to get wide FOV. The headphone cables are loose and seem like an afterthought.  Needs a monster Graphics card (with good to great matching CPU) to run at anywhere near its highest quality.  Still seems like a kickstarter product and not a high quality production part.  Mine failed after 3 days of use so quality control seems a bit iffy as well.
",Reviewed in the United States on 4 October 2021,2,,"
Failed after 3 days of use?!
"
2022-05-23 17:04:09.299048,"
Upgraded to this from an original vive. Not even remotely worth the money. Just wait for valve to release index 2 or wait for the quest pro or something. Lenses are terrible, lots of warping, (increases motion sickness) and native resolution in 90hz is only available with specific outdated Nvidia drivers. And you'll get low fps even with 3090. And upscale 110hz is blurry. No point in having it be 8k at that point.
",Reviewed in the United States on 4 October 2021,2,,"
Don't waste your time.
"
2022-05-23 17:04:09.314951,"
Watching movies
",Reviewed in the United States on 16 December 2021,5,,"
Great product
"
