scrapping_date,one_reviews_text,review_date,review_rating,size,review_title
2022-05-23 09:45:40.417164,"
I'm a VR enthusiast, currently wielding 10 devices. With HTC, I started with the Vive, then Pro, and now Pro 2.Overall, noticeable improvements and beautiful visuals. Any VR hobby person, enthusiast, or professional will enjoy it and love the updates.My one gear that is being ground right now is that you can't adjust the optical brightness for the eye lenses. There's a lot of places in VR games that are just way too dark (Pavlov especially). I think this has already been addressed by the masses, and HTC will push down an update in the future to make this easy to adjust. Right now, the only option is getting all Matrix on the device and changing some coding yourself.Otherwise, great device.
",Reviewed in the United States on 8 December 2021,5, Pro 2 Headset Only,"
Bestish (?) Prosumer headset right now, needs firmware updates
"
2022-05-23 09:45:40.432193,"
I feel really disappointed and let down by this headset. It boasts Index quality and specs with even higher resolution displays. While the displays are very high resolution, the FOV is nowhere near the Index level. It's also worth mentioning the Quest 2 has the same FOV for only $299. The audio and microphone quality is laughable, sounding like a smartphone from 2009. I've heard flip phones with better sound quality, and compared to the Quest 2 the Vive Pro 2 gets blown out of the water. It's an overblown, over-advertised, and overrated Quest 2 for 3x the price. In fact, I would choose my Quest 2 over the Vive Pro 2 any day of the week. The headstart is uncomfortable, the face foam is uncomfortable, and it hurts to think I almost bought one of these over my Index. I'm glad I made the right decision. The Index doesn't have nearly high-resolution displays, but at least the Index isn't utter trash. I'm really disappointed with the Vive headsets 2020-2021. Nice work on getting beaten out by the 1st gen Index and Quest 2. I'm getting my $799 money back and believe me, 1 star is being nice about it.
",Reviewed in the United States on 22 April 2022,1, Pro 2 Headset Only,"
I was really excited for this headset, but now not so much.
"
2022-05-23 09:45:40.454503,"
I want to make this clear that this review is meant specifically for those who may be struggling with the same question that I had - is the Vive Pro 2 worth buying if you already own the Vive Pro?Just to give everyone a little background history, I am a hardcore virtual reality enthusiast. I have been using VR extensively since the launch of the original HTC Vive. Over the years I've been fortunate enough to try several different VR headsets, including the PSVR, Oculus Rift, Oculus (Meta) Quest 2, as well as the Valve Index. However, the Vive Pro has been my undisputed favorite ever since its release.So when I heard that the Vive Pro 2 was releasing last year, I was excited to say the least. When I read about the substantial (on paper) improvements in resolution, the wider 120 degree FOV and enhanced refresh rate - I immediately began to debate on which major organ I would sell to acquire this beauty.""WE HAVE TO SEE....WE HAVE TO KNOW..""Vive Pro owners, I'm sorry to disappoint you, but these are my observations after using the Pro 2 in comparison to the Pro:-You will immediately notice that the black levels are not nearly as deep, nor the contrast as vivid asthe Pro. So disappointing. Not as bad as the Valve Index, but it will be a night and day difference to people like me that are used to the awesome OLED panels on the Pro. The new LCD type screens utilized in the Pro 2 does a decent job, but it still looks like everything is a little foggy because the dark areas are washed out. Say goodbye to those wonderful deep blacks and the amazing contrast found on the Pro. I don't understand why they chose to do this, as to me this almost negates the other improvements to clarity. In brightly lit scenes, the Vive Pro 2 shines, but games like Elite Dangerous, where the majority of the scenes are dark, the original Pro absolutely annihilates the Pro 2 in these areas.-Clarity is a noticeable difference however, in terms of viewing or reading things from a distance. In games like Onward, or any games where sniping, for example, might be involved - this clarity proves very useful. However, I did not find any meaningful difference, though the difference on paper indicates otherwise. The improved clarity was noticeable, but once again, I did not feel that it meaningfully enhanced the experience.-I would say the same about the 120hz refresh rate and FOV improvements. While nice, they don't seem to make much of a meaningful difference in the experience. These are, of course, welcome and nice enhancements. But not enough, in my opinion, to justify viewing the Vive Pro as an actual, next generation Vive headset.Ultimately, what it came down to for me was the panel lighting differences. The washed out black is very difficult to accept coming from the deep blacks found on the OLED Vive Pro panels. For me, the washed out blacks is immersion breaking. And it always makes me feel like I'm seeing things through a slight fog.The difference is NIGHT and DAY. If you value the way the colors and contrast pop so beautifully on the Pro, you will most likely find it very difficult to upgrade to the Pro 2.Bottom line is, it's a great headset. But if you're a Pro owner, I do not consider it worth the upgrade. Especially if you enjoy dark games like Elite Dangerous. While it has its paper advantages, the panel lighting on the Pro 2 seems like a step backwards because of the noticeable hit in the deep blacks and eye-popping contrast of the Pro. And the experience is a marginal improvement as a consequence of this baffling design change to the lighting system.Pro still ROCKS guys. Pro 2 is heading back where it came from. That was just my experience with it!
",Reviewed in the United States on 5 May 2022,4, Pro 2 Headset Only,"
Think twice if you're considering upgrading from the Vive Pro...
"
2022-05-23 09:45:40.477407,"
I own both an Index and OG Vive.I purchased this wanting more than the Index was giving me.  I wanted the better resolution, better fov, and my Index was hurting my temples which I never suffered with my OG Vive.It was about the same as the Index for comfort and nowhere near as comfortable as my OG Vive.My OG Vive has the Premium Audio Strap upgrade and I was used to the on ear headphones.  After switching to the Index with it's off-ear speakers, that I thought I would hate, I really didn't like the on ear headphones of the Vive Pro 2.My PC is a running a 3080ti and Intel 12900k.  It has the horsepower to push the extra pixels that the Vive Pro 2 has compared to the Index.  With that said though, the image didn't actually look better.  Switching back and fourth to check if I was crazy was a Hassel and there just wasn't  noticeable difference in clarity.God rays were noticeably worseto my eyes.Increased horiztal fov didn't make the games feel more natural, on the contrary, the reduced vertical fov made it to where you noticeay see the upper and lower boundaries of the screen which was pretty immersion-breaking.Finally, I don't know how they went from the supple cord of the OG Vive, to the thicker, easier to tangle cord of the Index, to the water hose that is the Vive Pro 2 cord.If it was $300 less than the price of the Index and came with all the stuff the Index comes with - I would still prefer the Index.I was immensely disappointed in this HMD and incredibly thankful for Amazon's generous return policy since nobody in a 100 mile radius had one to try.If you're getting into VR, you have a powerhouse of a PC, some disposable income and you want the best tracking and image quality for the money in VR today... get an Index.  If not, a Meta Quest 2 will serve you well.
",Reviewed in the United States on 10 May 2022,2, Pro 2 Headset Only,"
Not an Index Upgrade, Not Worth the Extra Money
"
2022-05-23 09:45:40.478656,"
Absolute trash, $800 for this?! It’s disrespectful to try and sell such a trash product for $800. Initial setup long and difficult crashed my pic 2 times, audio sucked, god rays are awful, and to top it all off the sweet stop is smaller than the ReVerbG2, for $200 less you will be a lot happier with the G2 even though you have smaller fov not to mention you won’t need to pay extra for controller and lighthouses.
",Reviewed in the United States on 11 July 2021,1, Pro 2 Headset Only,"
Dog Water
"
2022-05-23 09:45:40.508655,"
The new screen technology is very nice to the point of giving ""woah"" moment when you fire it up at 5k 120 hz. HOWEVER, lenses ruin it all. The more I was in there the more headache and eye strain would bother me. It's a real shame that such advancement got ruined by such ridiculous thing
",Reviewed in the United States on 17 December 2021,1, Pro 2 Headset Only,"
Lenses ruin it all
"
2022-05-23 09:45:40.523651,"
I have had 4 base stations from different orders bricked by a required firmware update. Customer support insists that it is the result of a hardware issue, which is completely absurd.
",Reviewed in the United States on 3 September 2021,1, Pro 2 Headset Only,"
Bricks basestations
"
2022-05-23 09:45:40.538648,"
This is very similar to the Vive pro, if you have it. Just higher resolution. To be fair, the resolution is pretty awesome, whether the content you have is that detailed or not. There is NO screen door.Lenses seem like they could be improved, although to be fair they have less fresnel bands than before. (Also, I hope in future models they get to where the lenses can just ""pop out"" so people can experiment freely). None of the headsets are perfect, but I feel like this one is still particularly prone to focus issues and godrays. On the first day I thought it was bad, but after wearing it more and learning to feel exactly where the headset should be, and toying with the IPD and face pad and straps a lot, I realized it's not really that bad if you can just keep the headset placed just right.
",Reviewed in the United States on 21 January 2022,4, Pro 2 Headset Only,"
Higher-res version of the Vive Pro
"
2022-05-23 09:45:40.553646,"
I live to game, have every version of VR headset ever made. Had high hopes for this item. Sadly, poor build quality, disappointing sound from speakers, and very uncomfortable to wear after 5 min. 10min out of box and right back to Amazon they went sadly.
",Reviewed in the United States on 18 December 2021,1, Pro 2 Headset Only,"
Not what I was hoping for.
"
2022-05-23 09:45:40.568643,"
I bought this for my brother as a gift. It's a few generations newer than the one he had.The picture is amazing, the frame rate is smooth.Installation took a longgg while and multiple restarts. But its great once you get it connected.Disappointed in the quality of the headphones that are attached. . They could be improved on. But they cover well enough to put ear buds under and holds in place well.
",Reviewed in the United States on 30 December 2021,4, Pro 2 Headset Only,"
Wow, what an upgrade!
"
2022-05-23 09:45:50.777209,"
Very disappointed..Not good for narrow faces.Allows in light. Awful god rays. I have Quest 2 and Pimax 5K and both beat the Vive Pro 2
",Reviewed in the United States on 4 August 2021,2, Pro 2 Headset Only,"
HTC used old design and lenses
"
2022-05-23 09:45:50.795918,"
I been using this headset for a few weeks. Here's my thoughts: Pros:-Really nice image quality with up to 120 FPS.-Wide horizontal FoV.Cons:-More weight in the front of the headset causing the front of the headset to tilt downwards. This makes all the image blurry.-Not a fan of on ear headphones because of of the heat.-Mic is one of the worst quality for VR headset.-For other VR headset users, they might easily notice that the vertical FoV is small.Will be returning this product.
",Reviewed in the United States on 16 July 2021,3, Pro 2 Headset Only,"
Quality Not Worth the Premium Price
"
2022-05-23 09:45:50.811189,"
Device came broken! I was so excited to try out the vive Peo and it came defected! Everything was plug-in and there is 0 light on the Vive headset, this is unacceptable! Not buying this again. Please be carefully if what you waste your money off.
",Reviewed in the United States on 15 September 2021,1, Pro 2 Headset Only,"
Came broken
"
2022-05-23 09:45:50.826757,"
I couldn’t tell the difference between the image quality with this vs the valve index so I returned this immediately.
",Reviewed in the United States on 21 March 2022,3, Pro 2 Headset Only,"
Expected more
"
2022-05-23 09:45:50.826757,"
It should never have been released with these lenses. It's horrible. The glare is awful, and even in game while playing you notice it.
",Reviewed in the United States on 21 June 2021,1, Pro 2 Headset Only,"
Too much glare!
"
2022-05-23 09:45:50.841756,"
Don't waste your time or money  I have purchased two of these headsets And have returned both of them both have been very blurry compared to the reverb G2 I would not recommend the Vive pro 2 at all
",Reviewed in the United States on 5 November 2021,1, Pro 2 Headset Only,"
Very disappointed!
"
2022-05-23 09:45:50.856753,"
Everything looked great until I put on the headset.  When you look up and down you see a crack in the display regardless of what you’re viewing. Definitely not a part of the authentic experience
",Reviewed in the United States on 4 September 2021,1, Pro 2 Headset Only,"
Broken
"
2022-05-23 09:45:50.871780,"
Please do not buy this headset it is nothing but trouble bought it as a upgrade and it is unbearable seems htc makes this more for the money not the person wearing it
",Reviewed in the United States on 22 December 2021,1, Pro 2 Headset Only,"
Do not buy
"
2022-05-23 09:45:50.886776,"
Get an older model or wait for something better. Field of view is terrible unless you are looking straight ahead. And even then it’s not great.
",Reviewed in the United States on 19 April 2022,1, Pro 2 Headset Only,"
Not worth the money.
"
2022-05-23 09:45:50.901776,"
tracking number for return  129x71a60336775494
",Reviewed in the United States on 10 February 2022,1, Pro 2 Headset Only,"
return
"
