scrapping_date,one_reviews_text,review_date,review_rating,size,review_title
2022-05-23 17:00:57.386282,"
A very good upgrade from Vive. It just works with your existing base stations/controllers.Nice wide fov, higher resolution, minimal screen door. Noticeably clearer and sharper than vive.Pimax software is hit and miss. Works great on some titles, not at all on others. (This will hopefully improve soon.)I only use this for DCS in which it is excellent.You will need to fiddle with it to get it comfortable. I use a Vive DAS with 3D printed adapters. The default strap is not great.A solid headset with some unique features. But you may need to be patient with the software and fit.
","Reviewed in Australia on June 4, 2019",4, 5K Plus,"
Good, but with some downsides
"
2022-05-23 17:00:57.402835,"
ordered protective sleeve missing from the delivery Pi-Max article came with non Australian plug pack.& googles missing the head strap .unable to use item - very disappointing
","Reviewed in Australia on April 6, 2022",1, 5K Plus,"
disappointing -  articles missing
"
2022-05-23 17:00:57.417669,"
タイトル通り、なんの前触れもなく動作がおかしくなった。viveベースステーション2台、viveコントローラーを使用。それまでは快適に遊べていた(steamVRでBeatSaberをプレイ)が、まず急に画面がチラつくように。そこからはゲーム起動しても真っ暗、一切トラッキングをしない、コントローラーを認識しない、映像の上下が反転…と次々に不具合が発生し、ついにはsteamVRすらエラーで強制終了。もちろん各ソフトの再インストール、Room Setupの再設定、機器の再起動、すべて試したがダメでした。動作が不安定なので、別のものを買ったほうが良いと思います。
","Reviewed in Japan on May 29, 2019",1, 5K Plus,"
届いて数日、突然動作がおかしくなった
"
2022-05-23 17:00:57.432145,"
Great product. Very clear works well with vive controllers.
","Reviewed in Australia on May 16, 2019",5, 5K Plus,"
Don't believe the haters.
"
2022-05-23 17:00:57.447907,"
トータルで後悔８割です。VIVE無印BS.Vu1からの乗り換えですがVIVEのコントローラーがずれて表示され判定もずれるのでビートセイバーが出来なくなります。画質もそこそこVIVE無印から上がっているように見えるだけでホラゲで黒色が白くなり明るくなります。そのあたりはHMD側の設定でバックライトを暗くすれば解消するようですが。本機はPitoolを導入してからSteamVRで認識させ使用するのですが、SteamVRで手の部分が高速で震えます。インスコし直したり手を尽くしましたが改善されませんでした。すべてが安定して動作確認が取れるまでは購入しない方が無難と思われます。2019/11/04ちなみに、VIVE無印使用時にBSの電源を自動OFFに設定している人は自動OFF機能が使えなくなります。理由は詳しくわかりませんが、恐らく、VIVEのゴーグルからBSへBluetooth接続しておるようでヘッドセットからもコントローラーの位置を補正してういるように感じました。ヘッドセットを交換した形でPimaxに変えたのですが「そうしたらVIVEのコントローラーは使えなくなるじゃないか」と思わるかもしれませんがPC本体とBSとでBluetooth接続しており、その接続では自動OFF機能は認識されなく、SteamVRでBluetooth接続が認識されないので設定できない。という状況が発生するようです。（当方の場合。どちらにせよコントローラーの位置がおかしく表示されるのは非常に残念でした。試行錯誤するのが好きな人にはいいと思います。
","Reviewed in Japan on November 4, 2019",2, 5K Plus,"
喜び半分、後悔８割。
"
2022-05-23 17:00:57.463105,"
パソコンとの接続には「ViVE」と同じようにせつぞくなので別に問題がないが　PiToolをインストールしての　HMD接続での起動確認で問題が発生！HDMI/DP検出「接続されていません」と表示されたが(使用しているPCのせいなのかわかりません)・・・・二日目に自然と改善するが「STEAM」との接続も　一回接続すれば　後は問題なく接続できましたが　購入したソフトに対しては起動できないものと　起動できても　映像が変で文字が読めないソフトもありました(使用しているPCのせいなのかわかりません)自分は全てのソフトが使えないのが一番の問題で・・・・「ViVE」は問題なく起動した！さて、自分の感想としては　目線だけで 前方、近くに対しては問題がないが　左右に変化させるたびに　200度の広視野角では足りない部分が　どうしても「視野角110度のVR」と同じく外殻部分が薄く見えてくるのが　かえって気になります。220度以上の視野角がいいのではと個人的に思うのだが(コストを考えると無理かな)　それに　SteamVR ホーム画面では　どうしても　違和感を感じます！白いフィルター(コントラスト低)をかけてあるような感じ、輪郭が歪んでいるみたいに見えて　どうしても綺麗に見えませんでした。
","Reviewed in Japan on November 3, 2019",1, 5K Plus,"
安定性
"
2022-05-23 17:00:57.478359,"
専門的な知識はありませんのであくまで私個人の感覚で、Pimax5KPlusVRの感想とVive無印との比較も述べさせていただきます＜環境＞◆HTC Vive無印を半年間使用し、200°の視野と高い解像度が気になりPimaxも購入。◆Pimax本体のみ購入し、ベースステーションとコントローラーはViveの物を流用。◆ノートPCを使用（OMEN by HP 17-cb0003TX・ビデオカード:RTX2070）＜良い点＞◆視野が広く、Vive無印の1.5倍くらいの視野が得られ開放感がある。◆Vive無印には目をこらしてよく見ると細かいドット感があるが、Pimaxではドット感が無く滑らか。◆トラブルに対しての連絡後、2・3日でメーカーのテクニカルサポートより連絡があり、遠隔操作によるドライバー更新と最適設定により問題が解決された。◆仕事上、Vive無印ではSketchUpの建築データでVR体験をしていました。Pimaxでもドライバ更新により機器が認識され、とても解放感のVR建築プレゼンが可能になった。◆Virtual Castへの接続も問題ありませんでした。＜改善点＞◆商品が届き初回の起動時は問題無く作動し、レビューの大半に書いてあるような問題もなく安心していたが2回目の起動時以降、PCがHMDを認識せず何度再起動してもダメでした。ドライバーに問題があるのかな？（テクニカルサポートにより改善済）◆売り文句として「200度の視野角は人間の自然な視野角に近い・・・」とあるが、見える視野の中で解像度が高い部分は中央辺りの範囲のみであり（Vive無印と同じ程度の範囲）、視野が広がった部分はモザイクがかかったように粗いドットとなっている。（使用しているとその事も忘れるくらい没頭しますが・・・）◆日本語の接続マニュアル、Pitoolの説明があるともう少しわかりやすく安心するのですが。＜Pitool設定について＞◆「視野角」の設定があり、狭い・普通・広いの３つが選択ができる。感覚的に”普通”を100とすると、狭い：普通：広い＝70：100：105くらいの視野でした。ここの設定は”普通”で問題ないと感じました。ちなみに不具合時のテクニカルサポートによるベストセッティングでも”広い”から”普通”に変更された。◆SketchUpでのVRですが、Pitoolの「スマートフレーム」はチェックを外した方が映像の微振動みたいなのが消え全体的に綺麗になる。（Viveでも同じように「モーションスムージング」のチェックを外すと映像の振動が止まって綺麗）＜アフターサービスについて＞①PIMAX - Amazon マーケットプレイスへ症状を連絡②Pimaxより返信があり、指定のURLへ再度症状を伝えるとアフターサービスナンバーが発行された。（英語でのメール対応はGoogle翻訳利用で問題なし）③メールにてテクニカルサポートとのSkype会話の日時決め、指定の遠隔操作ソフト”teamviewer”を事前インストール。その時のテクニカルサポート対応時間は、月曜日-金曜日13：30- 22:30 pm（上海時間）だった。④指定日時にSkypeにて待機、テクニカルサポートの指示に従い遠隔操作にて再インストールとベストセッティングが施され、HMDでの確認依頼があり、試してみると問題なく起動した。私の場合は機器の不具合ではなく、ドライバーの更新がうまくされていなかったようで、管理者権限にて再インストールしたとの事だった。※必須ツールは”Skype”と”teamviewer”で、Skypeはリアルタイム日本語翻訳がある為、まったく不都合は無く、サポートの対応もかなり丁寧である。＜総合判断＞安定感ではViveが抜群であるのは確かで、初めてのVR購入やPC初心者など、問題などに奮闘する事を避けたい方はViveをお薦めします。既にVive無印使用者であれば、ベースステーションとコントローラーを流用しPimaxにグレードアップ（乗り換え）すると視野の解放感UPのメリットは必ず感じると思います。Viveには戻れません・・・。今後も安定した動作を願うばかりです。
","Reviewed in Japan on December 17, 2019",4, 5K Plus,"
Pimax5KPlusVRとVive無印との比較
"
2022-05-23 17:00:57.503289,"
・画質、解像度、視野・VIVE.Rift(110°)やWinMR(100°前後)などであった視野の窮屈感のせいでゲームの世界から現実に引き戻されることがありましたが、圧倒的な200°でさらに片目2560×1440という解像度はゲームの世界に入らせてくれます。一度使うとVIVE PROに戻れません・・・・装着感・横に長いため大きさの割に重さを感じれず、重量はほぼVIVEと一緒ですが、より軽く感じ、ストレスなくプレイできます。最近ではフェイスクッションの改良やノーズレスト、とかのオプションも試作の最終段階がおわったみたいな情報があって、さらに純正オーディオストラップオプションなどの販売もするそうなので期待してます！・ソフトウェア・公式のPitoolはアップデートの頻度がすごくて、以前のような不安定感はないです。最近では日本語表示も対応して、さらに垂直方向の補正機能等細かい設定ができるので、自分好みに変更できます。・サポート・ここが以前は大問題でしたが、最近日本修理工場、日本倉庫、日本サポートを導入しているみたいで、公式への問い合わせも日本語でOKでした。私のところに届いたのはトラッキングしない不具合がある物で、日本語で問い合わせたところ日本語で対応していただけました。(日本人？)返品の際には日本国内へ送って、新しいを頂きました。この間なんと一週間もありませんでした。本当に素早い対応とても感謝しております。ソフトウェアやバグで問題あったときは「TeamViewer」という物を使い、遠隔操作で調整や修正などを行ってくれるみたいです。なんと問い合わせはTwitterからもできるみたいで、代理店兼日本サポートの「@teru2783」という方がやっていて、私はPimaxの情報をこの方より最新の情報を仕入れていました。私はアマゾンで購入しましたが、安く買う方法もこの方をみればわかるかも...?・不満点・HTCのコントローラーやベースステーションがあったので本体のみを購入して使用することができたのですが、本体以外の発売が遅れていて純正のみを集めて使うことはまだできません。発売延期は日常茶飯事ですので、我慢しましょう...また、高性能のため要求スペックが非常に高いのでつよつよPCが必要です...ゲームによるとは思いますが、特にグラフィックボードで5KPlusであれば最低でもGTX1070Tiは必要だと思いました。・総合的に・やはりメリット、デメリットあるとは思いますが、視野が強すぎてやはり敵う者がありません。断トツでおすすめのVRで、一度使ったら二度と既存の110°のVRには戻れないでしょう。私は戻れません！！！！さらに上位の8KX開発中のようですので出たらぜひお金に余裕があればぜひなんとか入手できればいいなと思っています！今後の展開をとても楽しみにしていますので、どんどんVR市場で進撃を続けて頂きたいです:)
","Reviewed in Japan on July 23, 2019",5, 5K Plus,"
200°FOVの圧倒的な先入観！！
"
2022-05-23 17:00:57.517843,"
訂正：届いたときは絶望的に動きませんでしたが、サポートのスタッフが数日間以内で直してくれました実にいい商品ですRiftのCV1から乗り換えましたが、レベルが違いすぎて驚きです
","Reviewed in Japan on May 21, 2019",5, 5K Plus,"
サポートの効率がよかった
"
2022-05-23 17:00:57.533230,"
2019年5月に購入したときは解像度・視野角は想定通りだったものの、それまで使っていた無印Viveに比べて色味が悪く（LCDなのでOLEDに比べて色あせて見える）少しがっかりしたのですが、PiToolのアップデートによって色調補正ができるようになり、唯一の弱点が克服され、現在は全体として非常に満足しています。PiToolのアップデートで完全に化けましたね。何気に120Hzモードも追加されています。ただこれはBeat Saberでしか実感できませんでした。VRChat等ではほとんど変化は感じられないと思います。電源を入れる順番を意識しないとちゃんとコントローラやトラッカーを認識しなかったり、不安定な部分があるので、人を選ぶ機器だと思いますが、これで得られるVR体験がそれらすべてを払拭してくれます。一度ケーブルの不調があってサポートに連絡したのですが、公式サイトから連絡してもなしのつぶてで、もしかしたらと思ってAmazonのメッセージセンターからつっついてみたらすぐに返信がありました。ただしこちらに連絡しても公式サイトでチケットを発行しろと言われると思いますが、それで反応がない場合はもう一度Amazon側からつっついてみることをおすすめします。日本語OKとなっていますが完全に機械翻訳のそれなので、英語ができる人は英語でやりとりしたほうがスムーズに話がすすむと思います。
","Reviewed in Japan on January 4, 2020",5, 5K Plus,"
PiToolのアップデートによって化けた
"
2022-05-23 17:01:07.779257,"
LargeFOV@90hzモードでindex風に色調が改善されNormalFOV@120hz時のスタッターも無くなりました。GPUが100%回らない問題も起きにくくなっています。これなら人に薦めても良いです。なお、XR(OLED版)の方は、残像とSDEが相当に酷いうえ画面輝度が低すぎるため、懐に余裕がありまくる方にしかおすすめできません。また、発色の面ではVIVE/VIVE Proにかなり分があるため(特にVIVE Proを)手放して買おうという方は注意した方が良いです。
","Reviewed in Japan on January 27, 2020",4, 5K Plus,"
2020年1月21日版のα版Pitoolで大幅改善
"
2022-05-23 17:01:07.798261,"
安定性に関して、自分は最初が大変だった。ハードウェア本体のアップデートをしなければならないようなのだがその方法を間違えたようで電源がつかなくなった。サポートの方と簡単な英語でやり取りして最終的には使えるようになった。一度セッティングすれば後は問題なく動作してくれた。あとトラッキングが繋がりにくいかな？と感じる事もあるが他を知らないのでこんなもんかなと思っている。画質に関して、色味がどうこうという細かい話は分からないが十分感動できる体験ができたと感じた。使いやすさに関して、装着感はがっちり頭に固定されなくてあまりよくなかった。また鼻の辺りに隙間ができてそこから外が見えるが、画面を注視していれば気にならない程度な上足元を確認したり探し物をする際に微妙に便利。画面の端が歪んで見えるのも集中していれば個人的は気にならなかった。
","Reviewed in Japan on February 9, 2020",4, 5K Plus,"
各項目の評価詳細
"
2022-05-23 17:01:07.813746,"
筆者は無印viveからの乗り換え。現状、自身のPC構成(gtx1080/i7-9700K)では最高画質でスムーズなプレイができているわけではないので限定的なレビューになる。要約すると良い点・液晶による高精細・他にはない高視野角(素晴らしい。世界が変わる！)・目立ちにくい縦横のスクリーンドア(網目)悪い点・当たり前だが要求スペックが高いこと・少し薄めの色合い(気になる人は気になるかも)・アイドル時の謎惑星以下詳細なレビュー↓・外観などについて　外観はややチープ。落としたら盛大に壊れそうに思う。装着感については標準ストラップのhtc viveと同程度に感じる。大きめの眼鏡だが無理なく装着できた。ACアダプターも一昔前のおもちゃ用のようなつるっとした質感の物がついてきて、細かいところでコストダウンを図っているなという印象。ただ、一番大事なHMD用USB&Displayportの線などはしっかりとしたもののようだ。・映り方について　画質：画質設定を下げた状態でもそれなりに高精細に見える。流石に遠景などは少々ギザギザ感が出るが、初代vive等の第一世代と比べるともちろん細かい部分まで視認できる仕上がりになっている。もしも良いGPUを積んでいるならより高精細に見えるかもしれない。視野角：文句なしに最高。素晴らしい。このためだけに買う価値は絶対にある。真後ろのキャラクターを見るのに180度回転せずとも100度ほどの回転から横目で見えるのには感動した！しかし、最大視野角設定にするとかなりPCに無理をさせることになるので、PCによっては大変かもしれない。世界が変わることは確実。端のゆがみもそんなに感じられない(眼鏡ユーザーなのでそもそもレンズがない部分をそんなに横眼で見ないのもあるかも)色合い：液晶モデルという事で確実に色は薄いものの、個人的には許容範囲。専用ソフトで色調補正ができるのもあり、こだわらない限りあまり問題がなく思う。悪く言うなら迫力不足、良く言うなら目にやさしくて疲れにくい感じ。スクリーンドア(網目)：有機ELの斜め網目から液晶の横網目になった。もちろんゼロにはなっていないがかなり少ないと思う。液晶の横網目になったことで一つ一つのドットが四角くなり、遠景の小さいオブジェクトだと四角いちらつきやピクセル感が出てくるが、ここは正直好みの問題かもしれない。自分は斜め網より好きなので満足。・接続などその他接続はもともとvive環境なら簡単ですぐ移行できるように思う。初回、USBドライバのインストールが上手くいかなかったようで一度ドライバを削除してから再接続したが、その後は問題なく動いている。PCのスリープ後などに認識されなくなった場合はタスクマネージャーからPiServiceLauncherを再起動すると再認識されるようだ。ここは少々めんどくさい。アイドル時に表示されるpimaxオリジナルの謎惑星が妙に重く、アイドルさせながらの作業がしにくいのが難点。これは何らかの方法で表示を切るか、さっさとsteamVRをつけるしかなさそうでちょっと不満。・まとめ長々と書いてしまったが、タイトルにある通り大満足。本当に素晴らしい！の一言で、買って良かったと思っている。何よりもこの高視野角は他では味わえない特権、どうあれ価値ある買い物になると思う。
","Reviewed in Japan on November 28, 2019",5, 5K Plus,"
高視野角による高い没入感は最高。素晴らしい！
"
2022-05-23 17:01:07.829645,"
如果是沒買過VR的話是可以考慮 但本來有VivePro的話有餘錢也是可以我本來用開VivePro 換過來其實差別不大 主要還是在視野上的分別最初還怕不是OLED會很差 但至少比起WMR的好多了 而且本來軟體上可以調對比解析度其實基本一樣 某些場景個人覺得比VivePro好 VivePro OLED的P排怎樣說還是用點影響Paimax最大的缺點就是漏光問題 不過聽説官方好像準備有新的方案解決但現在其實也不是無解的 我個人會把頭顯盡量往下戴來解決另外對於想原來在VRChat睡覺的人 我覺得這睡起來一定會比Vive的好多視野大代表你基本上可以看到旁邊跟你一起睡覺的人 而且本來這是用頭帶的 不會想Vive一樣壓頭跟耳朵
","Reviewed in Japan on August 8, 2019",4, 5K Plus,"
沒VivePro的人我覺得都可以試一下
"
2022-05-23 17:01:07.846066,"
レンズの不良品が来ました。おそらくフィルムの瞬間接着剤の跡のようです。
","Reviewed in Japan on April 12, 2020",1, 5K Plus,"
レンズの不良品が来ました。
"
2022-05-23 17:01:07.860578,"
電源コードのプラグがハの字型で海外向けのモノが入っていたのが残念
","Reviewed in Japan on December 28, 2021",3, 5K Plus,"
電源コード
"
2022-05-23 17:01:07.874542,"
Normal FoVでも満足しています、110度のHMDに戻れません。
","Reviewed in Japan on August 18, 2019",5, 5K Plus,"
視野角が広い
"
2022-05-23 17:01:07.888364,"
I was waiting for this Pimax 5k to come out - to hopefully upgrade from the Vive and Rift.I'm gunna need more serious $$ hardware if I want to enable the Steam VR overlay (to anti-alias/smooth out all the artifacts in Elite Dangerous, Arizona Sunshine, Etc.)  I have the latest processor with a 1080 TI Nvidia card...and it struggles. So - NO Steam VR overlay for now...PROS: Beautifully wide field of view...higher resolution - less screen door.CONS: Your going to need some serious hardware to push the pixels in this HMDI will post further info as I upgrade my 3D card.EDIT UPDATE:  - After two months of video card upgrades (ended up with a 2080 ti & and it's STILL not enough horsepower) and working with configurations - I CAN'T RECOMMEND THIS HMD AT THIS TIME.My two fave VR games are listed above and I can't get a decent looking picture with high enough frame rates that doesn't make me VR sick.It's like there is zero support or improvements coming from PIMAX...none of the new PiTool config tools are working properly. The IPD is not properly configured so eyestrain is the norm.Forget about any of the neat accoutrements that made this HMD attractive in the first place - No sign of the hand tracking module or base stations...There are some nice VR offerings coming out from Steam & Oculus - I'd be looking at those instead.
","Reviewed in the United States on January 30, 2019",4, 5K Plus,"
Potentially the next generation of VR HMD
"
2022-05-23 17:01:07.902226,"




                    The media could not be loaded.
                



 Ultimate VR headset, wide feald of view is very important for immersion and spatial awareness and sense of speed I'm using VR mostly for racing simulators I had Oculus dk1 DK2 cv1 and the rift s as well as Samsung Odyssey and Vive Pro and this one is by far my favorite
","Reviewed in the United States on June 24, 2019",5, 5K Plus,"
Ultimate VR headset
"
2022-05-23 17:01:07.917948,"
PiTool isn't that bad these days.. has a lot of nice bells and whistles, I never felt lost during the setupFOV is unquestionably good -- everyone is right, the distortions really don't matterBut the colors man.. the blacks, but also every color.. soo washed outAnd the screen door.. I feel like I'm looking at a monitorSamsung Odyssey+ nailed SDE + color so well I'm really torn.. I'm scared to get a 5K XR both because it's even more money + it may still be far from Ody+ screen qualityOverall, a good upgrade from a Vive or Rift, bad lateral move from Ody+But good luck if a lens comes messed up or a cord is busted.. they won't do anything no matter how many times you contact them
","Reviewed in the United States on June 18, 2019",1, 5K Plus,"
Colors suck, FOV is great, Company is awful
"
2022-05-23 17:01:18.115509,"
Why everybody compare valve index to rift s but nobody compare it to pimax 5k+?Oculus rift s is a toy. Small FOV, low res, big SDE, 80Hz refresh. Good price.Valve index with small FOV, just a little bit bigger than oculus is a huge disappointment. Pimax 5k+ when you set small FOV option is still bigger than valve index!!! Also pimax has better screen door effect, better resolution and no god ray.Sound quality and comfort -> valve index is the winner. For pimax you will need deluxe audio strips and vive face foam replacement.Refresh rate also valve index is number one. But to keep 144hz  you need minimum rtx2080TiIf comfort is more important than image quality then valve index is better option. if you care about clear image, huge FOV and no SDE then pimax 5k+ is the best for you.Also now with PiTool v. 144 you can change every single color, contrast and brightness!!!i'm a gamer and I care about top quality image. Outside details are not important for me. Already returned valve index and pimax 5k+ is my number one HMD.Advice for the future: get valve knuckles only and pair them with pimax. Great experience!!!
","Reviewed in the United States on July 4, 2019",5, 5K Plus,"
Better than Valve Index. FOV is the most important thing in VR
"
